case,cores,no_l2,fixed_l2,selected_l2,hardware_ratio,combined_ratio,search_ratio,no_l2_added,fixed_l2_added,selected_l2_added,fixed_hit_rate,selected_hit_rate,fixed_hit_bytes,fixed_miss_bytes,selected_hit_bytes,selected_miss_bytes,search_seconds,total_seconds,input_sha256,seed_sha256
48,4,114384,114072,114072,1.0027351146644226,1.0027351146644226,1.0,1270930,1270930,1270930,0.19695770308722535,0.19695770308722535,220944,900840,220944,900840,2.221480229869485,3.8399167712777853,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,498ecc86d3ac0c6317a704e79fe6f7743c0225f77d12ef0213ebc23fd9cd21f1
48,5,101641,101570,101570,1.0006990253027468,1.0006990253027468,1.0,1273560,1273560,1273560,0.17215049186109266,0.17215049186109266,193304,929574,193304,929574,2.3085184153169394,3.8768570125102997,9932aaca8ab23d020c5f5102fa3d436dd3cdf3ca8d1ee458d4c235c556c11764,9d483b807079a1f09704ab089b4bd885f2902026af9f2ede498ed6040a898036
49,1,196276,196276,196276,1.0,1.0,1.0,0,0,0,0.0,0.0,0,152504,0,152504,0.8826194610446692,3.633490424603224,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,2186478cd6f24e1941a013639c9a52be08c5349cdf117842cedcedee1ff4f6dc
49,2,126174,126174,126174,1.0,1.0,1.0,1027062,1027062,1027062,0.03405974845551925,0.03405974845551925,23078,654496,23078,654496,7.9517647828906775,12.975107826292515,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,ac1b3d8eca6f2a225b4b34974b43bb970f4752fc0820a485b7efcb2f57ce2d90
49,3,83711,83597,83597,1.0013636852997116,1.0013636852997116,1.0,2408560,2408560,2408560,0.09888919933464879,0.09888919933464879,136618,1244908,136618,1244908,6.775235673412681,12.223858147859573,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,e727be7b739475fc93767b4c85978bbb87bbbc0cbc4a1ea14179745b544f6aa2
49,4,75814,75141,75141,1.008956495122503,1.008956495122503,1.0,2607184,2607184,2607184,0.11894729747944467,0.11894729747944467,176494,1307306,176494,1307306,8.971354238688946,13.269644673913717,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,51e1454843fd5fa6487c12dd46102be9a692f470a30948fb96f0e947a2571321
49,5,76846,74748,74748,1.0280676406057687,1.0280676406057687,1.0,2907980,2907980,2907980,0.15354741218310056,0.15354741218310056,252404,1391414,252404,1391414,10.0437331199646,15.031871881335974,444854fe118a208ddfa10fa0ddd48d7b5e6cfd3780a8049f2145fc1a9b674a08,bbf350cb3e4efb17cded59ee6449af6d5f960f887ad2903322921345aeef0799
50,1,149690,149690,149690,1.0,1.0,1.0,0,0,0,0.0,0.0,0,319300,0,319300,1.46355739235878,5.624202465638518,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,f13b23adc8986223c3ed16bd5199b6a24e63786f325ffabaacedaa6a1d3a2149
50,2,87435,87422,87422,1.0001487039875545,1.0001487039875545,1.0,1022694,1022694,1022694,0.045964059629304645,0.045964059629304645,39078,811108,39078,811108,9.385491073131561,14.242449525743723,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,3622a496d3b3bbf029de639db8c39702c6540dfc583aa99f9fb9542bc01150a9
50,3,60421,60008,60008,1.0068824156779097,1.0068824156779097,1.0,1831624,1831624,1831624,0.1256283729550437,0.1256283729550437,163090,1135104,163090,1135104,9.770785219967365,15.639325972646475,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,86241e235ab5a2fd209e26689177171cb0d2e54122eeed4565cfd40406383fc3
50,4,57912,57018,57012,1.015679259181311,1.0157861502841508,1.0001052410018942,2053712,2053712,2043408,0.15504205310346098,0.1535961234126595,218960,1193302,216048,1190550,9.54617110453546,14.950661841779947,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,e797613a360ca24f58334b9112ab463c4fc8f045ed232b53050cf45166920522
50,5,57017,56411,56411,1.0107425856659162,1.0107425856659162,1.0,1337182,1337182,1337182,0.14397661933105307,0.14397661933105307,148086,880456,148086,880456,8.676847757771611,14.133396552875638,3b6b1abd65fbfbb2a40972bdbd643c43107c4b232512741740ff351c366367aa,b5405882ef9218b764567c76dd931a330d807101a1873658b883054352b57472
51,1,607628,607628,607628,1.0,1.0,1.0,0,0,0,0.0,0.0,0,393216,0,393216,0.17517662420868874,0.7261854559183121,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,d2a74eed1ca12d1890a92f6146eeff44c75d533e1a44afdef3274970662eddd5
51,2,319230,318398,318398,1.0026130817404633,1.0026130817404633,1.0,394084,394084,394084,0.49972422242160675,0.49972422242160675,393216,393650,393216,393650,1.4275438953191042,2.6661904715001583,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,8aaec299c9e6db04a8d849d0fa00dc549156115bc5644f075722cd539e1d842f
51,3,228581,227941,227941,1.0028077441092214,1.0028077441092214,1.0,328736,328736,328736,0.4542765419503648,0.4542765419503648,327726,393698,327726,393698,1.9901533965021372,3.235795807093382,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,8784b333cc8d4d0387768528d81c210051fff71d980e64442d4f88fd015d2e1b
51,4,183794,179791,179791,1.0222647407267327,1.0222647407267327,1.0,591064,591064,591064,0.5997153487993819,0.5997153487993819,589916,393744,589916,393744,2.0680229514837265,3.37292992323637,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,ccbc546cb3229797ed6515a20c76a8b5ee34be8950752891a28e3ce45eed6eff
51,5,170016,167806,167806,1.0131699700845023,1.0131699700845023,1.0,427456,427456,427456,0.5197015376809897,0.5197015376809897,426122,393814,426122,393814,2.2257698383182287,3.7640712037682533,884e8b12ac1f7a9b569958909680e8c2f6055966a59c9f929ffd5cee48aae43b,40c0b22c5d50e199d09ac6a0402616910ef3fd5fead530d55e29980b4259587f
52,1,180301,180301,180301,1.0,1.0,1.0,0,0,0,0.0,0.0,0,810044,0,810044,0.27978228963911533,1.1763736996799707,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,6b8c8232d352f6d96992aafb05307949def8c3395f86a8e75b0dae291f2ecf40
52,2,90903,90903,90903,1.0,1.0,1.0,102912,102912,102912,0.11272394288443255,0.11272394288443255,102912,810044,102912,810044,1.280663264915347,2.1587984170764685,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,5c46a484920e7c6cbf37956acf5e75b456d7491b5c90c1a4de02747499f52d57
52,3,60160,60160,60160,1.0,1.0,1.0,181248,181248,181248,0.18284017221968904,0.18284017221968904,181248,810044,181248,810044,1.2964341435581446,2.1405035369098186,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,5aa2180e3c064f5e71fe0d45d30ef157c226f61d2091c32c89a57cf6f68e5c33
52,4,45777,45777,45777,1.0,1.0,1.0,254976,254976,254976,0.2264295506187677,0.2264295506187677,241152,823868,241152,823868,0.7473728843033314,1.2716843150556087,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,a69e213e39e775defdf7b516c206e6817a62f87718e2ba30db591753afc479fb
52,5,37846,37846,37846,1.0,1.0,1.0,333312,333312,333312,0.2368885981269176,0.2368885981269176,270848,872508,270848,872508,1.2848357073962688,2.122919511049986,6196e8c72258ff26d0ab4dcee50c4f5b39f78142729a2223cfcbd4a9181ab7d0,060c3acd7fe0c2ea89344a8418241a6e17dedcb0ec1e60ea2340db922a30e1dc
53,1,1472686,1428109,1428109,1.0312140039730862,1.0312140039730862,1.0,5405536,5405536,5405536,0.6248708378144704,0.6248708378144704,5155968,3095286,5155968,3095286,3.033109847456217,11.467315088957548,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,e2bb9a691fab82cc8d387e8f4d9ef4bf8f24904673bd061b5b5dc897b003f67f
53,2,723016,723023,723023,0.999990318426938,0.999990318426938,1.0,4631434,4631434,4631434,0.23971681033136522,0.23971681033136522,1427586,4527716,1427586,4527716,26.42298699170351,46.65957233309746,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,952ac6785cbcc48f6d1506c19d1132c8a15e432608b9394f245e4ce968457005
53,3,495435,495119,495119,1.0006382304052157,1.0006382304052157,1.0,6090084,6090084,6090084,0.2526918170557818,0.2526918170557818,1856876,5491506,1856876,5491506,30.83026348426938,50.22468891553581,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,41712a12ea9ecb7d0ddc6b5f1f11486238d6632f11d0bd3d378e3a5628055566
53,4,394500,388744,388744,1.0148066593953862,1.0148066593953862,1.0,8679750,8679750,8679750,0.22210172934190833,0.22210172934190833,2045218,7163256,2045218,7163256,27.379718558862805,46.59505180642009,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,1a56e65a625c2aad64d394d10eb49941a9cb88769925ef79787d95d6be2a69b8
53,5,357068,343404,343404,1.0397898684930869,1.0397898684930869,1.0,9823040,9823040,9823040,0.2537432601241232,0.2537432601241232,2628870,7731484,2628870,7731484,30.655616568401456,48.32345131598413,f3593af4c9aa960385c5fdfaf8ad98c396f05746d9e1fe6cc731adeae7019dbc,16bf4493b0387603a4e1b98a8ae2cc79a01dd4470ca0f0c5105caf81da6e3d0d
54,1,815051,815051,815051,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1606214,0,1606214,9.230396395549178,42.03071197681129,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,303a13c8a7504a734bd51ced21a3f240b1e1d0d0dd0176ce18e01c0cf16bce7c
54,2,465795,465795,465795,1.0,1.0,1.0,2620302,2620302,2620302,0.05590823839747427,0.05590823839747427,167946,2836012,167946,2836012,40.14966504275799,64.89711644873023,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,c84ee809390ce005d8861e6b28b71c543df8bc34174b1031c1578a111f3205f3
54,3,359793,359773,359773,1.0000555906085227,1.0000555906085227,1.0,4112418,4112418,4112418,0.12042525847492717,0.12042525847492717,459524,3356320,459524,3356320,44.87679708190262,76.01948014087975,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,1b7c030d5bdd720c16c1b10a6987ab66c7c6e36c2d9ed6bd93b5f2f11b248418
54,4,274779,273124,272727,1.0060595187533867,1.0075240075240075,1.0014556681223348,7279264,7279264,7284480,0.14499770972996784,0.14503722016206566,792012,4670226,792012,4668738,50.53806979395449,84.40082732960582,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,3a76aa23f18a42bc9dd42446015da05bcf499bdc1a4ea814ee7b682f62f50e49
54,5,257061,252980,252980,1.016131710016602,1.016131710016602,1.0,8197794,8197794,8197794,0.16585261044648597,0.16585261044648597,988052,4969358,988052,4969358,51.17196941189468,86.18677916564047,4c874b67351e0a6d336af3117c1289099c54993581f90de11e8f49fb33bb9828,fb5173cf2ad1aecba0f8b4b0c50c04dd2c578ae05a8a26d23a86a94c144ef1a4
55,1,118835,118835,118835,1.0,1.0,1.0,69632,69632,69632,0.10014324257468461,0.10014324257468461,69632,625692,69632,625692,0.16579392738640308,0.6750261597335339,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,f087e910c4e28eb6ef3e4b108ff1ef3d4c9cca3208706fec7e6958edc9c8564c
55,2,52737,52632,52632,1.0019949840401277,1.0019949840401277,1.0,16384,16384,16384,0.025517228490085284,0.025517228490085284,16384,625692,16384,625692,0.9364102389663458,1.6804031487554312,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,5927ccbc01b1c2e5854a0aee2c3f2bb7444629cc378fddcdcf37b3b68840dc40
55,3,35943,35943,35943,1.0,1.0,1.0,74240,74240,74240,0.10606744655195076,0.10606744655195076,74240,625692,74240,625692,1.3356386721134186,2.2180597726255655,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,7fd67152c61d4bf7518716419efc3957461d2cf8667f28f2c85f156e80f08035
55,4,31281,31281,31281,1.0,1.0,1.0,115712,115712,115712,0.11878004434829054,0.11878004434829054,88064,653340,88064,653340,1.3670482244342566,2.2559585385024548,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,a551e5f49f875afb82f2e3ec81edfd56d96e92ae723725c6df878db3f2872c28
55,5,24831,24831,24831,1.0,1.0,1.0,173568,173568,173568,0.16527287741160573,0.16527287741160573,132096,667164,132096,667164,1.2805726919323206,1.9240368697792292,1121ee10f030be119d0930fe518d63aedd8cf65167627c7f66f1a7ffffd9d134,ab9022a551f42369396f862812a7f04cd117426f9ce2119ed4bcac82f42ae129
56,1,277285,277285,277285,1.0,1.0,1.0,0,0,0,0.0,0.0,0,221526,0,221526,3.588183492422104,14.357935335487127,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,7355144407cb6625ff18a853daf1c1966f13bef12d0b903a1f604f5ab1eb5919
56,2,172836,172843,172799,0.999959500818662,1.0002141216095,1.0002546311031892,3326338,3326338,3326338,0.0445347900878317,0.04506471972725184,86056,1846276,87080,1845252,20.5465655811131,33.299415839836,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,e343ab4e766055778c88eb8357c5d4472a85fd5eab33a6f82e88ea43b9d7c85a
56,3,122295,122170,122170,1.0010231644429892,1.0010231644429892,1.0,3278908,3278908,3278908,0.0939485371678931,0.0939485371678931,178664,1723058,178664,1723058,22.37121571227908,32.909380320459604,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,86c076ebd8d58070201d87c63516abeeca6eaeaa22abb6fd5e1aecfe6d7d2dcc
56,4,115731,114771,114771,1.0083644823169615,1.0083644823169615,1.0,3685886,3685886,3685886,0.13846098768944656,0.13846098768944656,293938,1828956,293938,1828956,18.84187164530158,32.927053298801184,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,831a7f04a0a86130702ef976598eda72435ea56f20ab168f4922bf8f63f73550
56,5,117134,115146,115146,1.0172650374307401,1.0172650374307401,1.0,4124830,4124830,4124830,0.16727314773878918,0.16727314773878918,393488,1958880,393488,1958880,18.4139843583107,29.756901955232024,fda213426382a3810afd172eadc10b9221330b906888537cb13b16369be3369d,5c8526b6dbc4bd044230348f2deac9bb48665e80e3b938ac46545101cb890f2c
57,1,59726,59726,59726,1.0,1.0,1.0,94216,94216,94216,0.21868152274837513,0.21868152274837513,94208,336592,94208,336592,0.12958643585443497,0.5541875492781401,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,2c4423f6c876f78c022c3d94f14a2ec636aed690a97260d808c7dd1ebd3c651e
57,2,29703,29703,29703,1.0,1.0,1.0,22304,22304,22304,0.062146829686925316,0.062146829686925316,22304,336588,22304,336588,0.5993030499666929,0.9831595476716757,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,860d60838b383b05a265fd81d7a6b95326c26392da3ffd32f5fdd63597d4bbb6
57,3,20565,20565,20565,1.0,1.0,1.0,14112,14112,14112,0.0008212147134302823,0.0008212147134302823,288,350412,288,350412,0.9409325215965509,1.5280115455389023,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,b54c8da060aa348c3511b0ae2105e40c2457b7269e43182a00a2f743f8e84e4c
57,4,16345,16345,16345,1.0,1.0,1.0,28224,28224,28224,0.07736587612249597,0.07736587612249597,28224,336588,28224,336588,0.9294787142425776,1.5160258039832115,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,0fc689c7094fe93953a9d32718d655155f01570fde98dd5e181641af36aef589
57,5,14028,14028,14028,1.0,1.0,1.0,14400,14400,14400,0.0016410817463844917,0.0016410817463844917,576,350412,576,350412,0.939824627712369,1.5668658073991537,89778038db7db919a13c5885aa555c8ae054a3f43845c73fe346b6123d12a525,fcbe517da9c1b4b87db57f5720b1fc6f779d05480b7d82bb11ffefd1ea06e1bb
58,1,4539717,4539717,4539717,1.0,1.0,1.0,28696576,28696576,28696576,0.0,0.0,0,35319808,0,35319808,16.259104695171118,65.93269413337111,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,a38a496ab67cfc079e5e35f0a019de892e18ee2a1e3c5c60acea35545ae93189
58,2,2266495,2264017,2264017,1.0010945147496684,1.0010945147496684,1.0,29548544,29548544,29548544,0.11572868304835239,0.11572868304835239,4186112,31985664,4186112,31985664,43.9793113078922,77.23863877356052,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,075e25288db551a3f9e3f0d5fa15ed83096140e80afdb55309d6488dd9b6df4c
58,3,1538252,1538118,1538118,1.000087119453774,1.000087119453774,1.0,30400512,30400512,30400512,0.05376700962495851,0.05376700962495851,1990656,35033088,1990656,35033088,47.59842691011727,77.48673944734037,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,7a11844dfd1cc35b08ded9057ee9b291ccc63d49d0ec2ed8d3ffc3ed7d8b9094
58,4,1141935,1129512,1128131,1.0109985551282323,1.0122361676081943,1.0012241486139464,31551488,31551488,31821824,0.4236051502145923,0.424675047943746,16171008,22003712,16326656,22118400,47.49737244658172,74.09695109724998,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,cc79de91a171c9090b451287ed24704caef1a7ebf6402707f312334294cb89ea
58,5,1000800,960493,960493,1.0419649076047406,1.0419649076047406,1.0,32104448,32104448,32104448,0.30946589106292965,0.30946589106292965,11984896,26742784,11984896,26742784,44.886783672496676,70.94261489622295,95027788c05772259091802889106c7104efdecdaaabd002ed11a87f8f2f209d,d5537ad80949ce849a997954afaebfec599089d5efcbbecec0e7f3ab55d2459d
59,1,829473,815938,815938,1.0165882701871956,1.0165882701871956,1.0,1691648,1691648,1691648,0.6100443131462334,0.6100443131462334,1691648,1081344,1691648,1081344,1.0272440500557423,4.188486099243164,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,195a633562363c88b80ad7c2e4fe2a1785941603a05262e519452f9a1bc3f6cf
59,2,369318,369318,369318,1.0,1.0,1.0,360448,360448,360448,0.0,0.0,0,1441792,0,1441792,4.192288104444742,6.652486491948366,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,fcca41e61222e56b2847a00f34aebdfd916ea8e865f591478466ce633d0abb2f
59,3,254073,254073,253986,1.0,1.0003425385651177,1.0003425385651177,1171456,1171456,1171456,0.4,0.519090909090909,901120,1351680,1169408,1083392,4.018346432596445,6.58166316896677,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,fb739c3c275603eb2ee0b34017201c56932a3cd45053eb56e460a57efffa1c54
59,4,185216,185216,185216,1.0,1.0,1.0,1081344,1081344,1081344,0.0,0.0,0,2162688,0,2162688,3.8164967577904463,6.30285139195621,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,52666465e2da0ac177b591a04e755ba265953772be3c750aa39f89c4fd94317f
59,5,150782,150736,150736,1.0003051693026217,1.0003051693026217,1.0,2072576,2072576,2072576,0.5441558441558442,0.5441558441558442,1716224,1437696,1716224,1437696,4.257875109091401,6.954268958419561,50b062952359dc9aa22880856093e8ec7a69c66d358607de49fd5f559ac232e9,417e736cdf7798eba0e154b1bcb1a3c1411416eb00eba4a4ee1d43e89def1c1b
60,1,888789,887801,887801,1.001112862003985,1.001112862003985,1.0,2068520,2068520,2068520,0.4231432279268349,0.4231432279268349,1763336,2403896,1763336,2403896,2.0760954208672047,8.864436404779553,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,d25f48fa82c8cb2bb3b332205dd2448506d5dcd85391ed5aeff6c8ae79636c18
60,2,441525,441112,441112,1.0009362701536118,1.0009362701536118,1.0,2746508,2746508,2746508,0.4789006920208122,0.4789006920208122,2320384,2524846,2320384,2524846,10.567028751596808,17.279290543869138,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,5ab48b8726ce62aed7175923a12507f28bd925dbe5b6b03765d085915f481a37
60,3,295983,295334,295334,1.002197511969499,1.002197511969499,1.0,3159296,3159296,3159296,0.4754090129676091,0.4754090129676091,2499712,2758312,2499712,2758312,6.8121749721467495,11.050736419856548,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,92b25536516f5fce72ed1ac382df8b95caaa4d0cc3016119694394142bde4539
60,4,223107,222447,222447,1.0029669988806322,1.0029669988806322,1.0,3960200,3960200,3960200,0.4592128899454755,0.4592128899454755,2782336,3276588,2782336,3276588,8.197351556271315,14.413815822452307,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,e2fb9e787bd7eea889b6e6fb491c2627adbd7339b5c1b79ef1434d67dbeb86cd
60,5,180081,179744,179744,1.0018748887306392,1.0018748887306392,1.0,3733888,3733888,3733888,0.5228967585042458,0.5228967585042458,3049856,2782760,3049856,2782760,6.629597274586558,11.20631705969572,29889cfaea8c831c2620d19191abf871694e61d4850ced26a9710847096c1e96,37c8d52b473ee0d133983cadd81fe9847007ddbc2827bcf110af5d13c2fd3d3f
61,1,77191,77191,77191,1.0,1.0,1.0,0,0,0,0.0,0.0,0,544036,0,544036,0.26332801580429077,1.1461508069187403,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,cba797eaafca9c3f1de1d713316b8d86836a0782c649a5d5709688be1562f445
61,2,39298,39272,39272,1.0006620492972091,1.0006620492972091,1.0,34560,34560,34560,0.05973079661802017,0.05973079661802017,34560,544036,34560,544036,1.3768233116716146,2.237757384777069,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,c89835efe48a565de343ae82b110fdf80c36f83b7c897c8656b8b60800142234
61,3,28342,28316,28316,1.0009182087865518,1.0009182087865518,1.0,43008,43008,43008,0.07326197014193143,0.07326197014193143,43008,544036,43008,544036,1.4110957067459822,2.2867331821471453,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,c7522afa28a65a5fff502672403f9047e58cc8acf0bfd9b51030bd0e510b3fe2
61,4,23892,23892,23892,1.0,1.0,1.0,62208,62208,62208,0.07094173303158464,0.07094173303158464,43008,563236,43008,563236,0.8265068363398314,1.3716826271265745,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,ddf83aa25900fead7638b1bc669c790c4f6026b75f68effc07756123646c13da
61,5,18840,18834,18497,1.0003185727938835,1.018543547602314,1.018219170676326,110592,110592,110592,0.15828863894081951,0.15828863894081951,103296,549284,103296,549284,0.8164174966514111,1.371708145365119,5da175170152a6beab3dcbda84a0910f72b079091c2ad1fdd489aaf5e31fcaf3,6fcc2da5461ebd0aafc1fa9752296d7de9d96f730176c1581311db455cb5a1c7
62,1,2854809,2854809,2854809,1.0,1.0,1.0,0,0,0,0.0,0.0,0,13400064,0,13400064,8.9566669203341,43.692413380369544,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,0058b0b0a1310dc2400dc166519f401b1beb42c5139f8d5d11c82d707a3088da
62,2,1431735,1431735,1431735,1.0,1.0,1.0,2347008,2347008,2325504,0.0,0.0009356481962781994,0,14785536,13824,14760960,53.8000749591738,82.63103775307536,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,ab7381edba69ee4dee8e3af06e0a80fe2d6ea4bb7e71183316057f0ad231c383
62,3,958567,958567,955896,1.0,1.0027942370299698,1.0027942370299698,2268672,2268672,2268672,0.0,0.0,0,14808576,0,14808576,46.07013033516705,72.78374068625271,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,9a6a4feb2da9ae50ce20ad830ccbe921130aec7b69c52639c26596e1785a60a2
62,4,722454,722454,722454,1.0,1.0,1.0,2603520,2603520,2582016,0.001226993865030675,0.0012282497441146367,18432,15003648,18432,14988288,47.175987200811505,79.03287983499467,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,6e846c143aff06da39d794a158133db582725f72d45eaa99af23c82b871abab2
62,5,579973,579973,579973,1.0,1.0,1.0,2746368,2746368,2746368,0.0,0.0,0,15109632,0,15109632,49.25075235031545,80.40097700431943,fa99943eab55b174047687337a4bcd81c3967e052e22eaabf3fb7740914df2b4,d1584ad7173346a6f16cdd640af723fd56b4c97de380c854bf7aceb1dc81fe93
63,1,1070397,1070397,1070397,1.0,1.0,1.0,0,0,0,0.0,0.0,0,5019648,0,5019648,2.45944020524621,10.74551436305046,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,2e9f6e5c6ad286a9ccd480a1b0c777a45fe34b171855633bb43d327ee48bdec9
63,2,536070,536070,536070,1.0,1.0,1.0,1049088,1049088,1049088,0.005687973997833153,0.005687973997833153,32256,5638656,32256,5638656,13.030873700976372,23.48863230831921,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,fe555eeac3db2565d828645635cb39da0f718510a8ed5aa1fb9a988abf7f89ae
63,3,358763,358763,358763,1.0,1.0,1.0,1262592,1262592,1262592,0.006342494714587738,0.006342494714587738,36864,5775360,36864,5775360,11.838435182347894,21.56599502824247,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,f315c28a581aa99939c4bfd5447cbeed663392a5f2f6ac51163bd378d92aa518
63,4,270138,270138,270138,1.0,1.0,1.0,1420800,1420800,1420800,0.008566978193146417,0.008566978193146417,50688,5865984,50688,5865984,10.358346562832594,18.74539178237319,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,cc6eec3a100efacaa4f5f9bd1d9177c292067e414d49b8d58aad65a7b905147e
63,5,218917,218917,218917,1.0,1.0,1.0,1539072,1539072,1539072,0.010005130836326322,0.010005130836326322,59904,5927424,59904,5927424,15.26770830154419,24.503754314035177,511c05c1ec9c19bb3cc108e173a46e7952b92fca9b1ac21728c43713056d429d,f16e3fa86e8a91f563b1e5220b2327e45036fd8d40867afde438f15a6a10494f
64,1,19116,19116,19116,1.0,1.0,1.0,0,0,0,0.0,0.0,0,35622,0,35622,0.18501268327236176,0.7373693156987429,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,8e255667637d48dc008148e4b6ee94f9f40ae6b096eb559a555827f5c82c0b70
64,2,14130,14130,14130,1.0,1.0,1.0,47620,47620,47620,0.025580545496827346,0.025580545496827346,1540,58662,1540,58662,1.118697239086032,1.877597650513053,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,e350005c121c63a4a321499030e9988302ca28df922ce4ee35afdd289a53df43
64,3,13074,13074,13074,1.0,1.0,1.0,41446,41446,41446,0.13661617831867187,0.13661617831867187,8262,52214,8262,52214,0.9657398201525211,1.640934182330966,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,ecada03e71d84bd7f27702e071d7a8bf69ffe0bb996e4d58f58cc88f3bedf590
64,4,10160,10130,10130,1.0029615004935835,1.0029615004935835,1.0,130956,130956,130956,0.2073246873717823,0.2073246873717823,23244,88870,23244,88870,1.2460176479071379,2.141771575435996,871f65b73fc1da6a48501998fbfde6684fc78e5dd022ddc68085d1384d2e2280,0fbbe5d33f5dfa3f11e43629c988fea622e02fd7cd6bae8867efdbad48ada0d6
