case,cores,our_makespan,external_makespan,makespan_reduction_cycles,makespan_reduction_pct,our_speedup,external_speedup,our_added_bytes,external_added_bytes,external_partition_added_bytes,external_spill_added_bytes,external_method,external_tasks,external_candidate_count,external_search_seconds,external_final_seconds
case_073,5,3017992,3517515,-499523,-16.55150179324531,3.340507860855827,2.8661216796516857,124387200,139772800,14886400,124886400,component_round_robin,5,3,3.4329424839997955,1.7883208739986003
case_074,1,1682239,1682239,0,0.0,1.0,1.0,6070280,6070280,0,6070280,official_singlecore,1,1,3.9483554559992626,0.0
case_074,2,917940,826889,91051,9.919057890493931,1.8326241366538119,2.034419371886674,15405612,6168576,2285568,3883008,component_pipe_balance,2,5,5.630350506999093,3.9887071600023773
case_074,3,636584,548347,88237,13.861014414437058,2.64260333278876,3.06783660711192,15376940,7626752,4571136,3055616,component_pipe_balance,3,5,5.93964166799924,3.9091036950012494
case_074,4,514886,418987,95899,18.625287927813147,3.2672067214878635,4.015014785661608,15704620,7852032,5791744,2060288,component_lpt,4,5,6.329027198000404,3.4135587670025416
case_074,5,460943,334111,126832,27.51576659153084,3.6495597069485815,5.034970414024082,17429468,9535488,9142272,393216,component_round_robin,5,5,6.54596575100004,3.1080527139965852
case_075,1,1441809,1441809,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,8.94088858500254,0.0
case_075,2,1008737,1003706,5031,0.4987424868920244,1.429321022228787,1.4364853851625874,12444746,7676346,7676346,0,window8_heft,432,5,42.07799164700555,0.0
case_075,3,778382,813825,-35443,-4.553419786171828,1.8523154440878644,1.7716450096765275,12461130,7676346,7676346,0,window8_heft,432,5,42.1817756629971,0.0
case_075,4,698816,732196,-33380,-4.7766507921970875,2.0632169269163843,1.9691571655676896,12461130,7676346,7676346,0,window8_heft,432,5,41.0852737469977,0.0
case_075,5,709725,660780,48945,6.896333086758956,2.0315037514530276,2.1819803868155816,12444746,10855040,10855040,0,window4_heft,1190,5,41.65539257299679,0.0
case_076,1,6185113,6185113,0,0.0,1.0,1.0,28280832,28280832,0,28280832,official_singlecore,1,1,944.0037151239994,0.0
case_076,2,3525184,3063226,461958,13.104507452660627,1.7545504007734065,2.0191500725052607,95300232,50492416,50492416,0,component_batches,136,4,72.5359194990051,0.0
case_076,3,2533451,2047233,486218,19.191924375091524,2.4413785780739397,3.021206184151975,95528584,51227648,51227648,0,component_batches,138,4,1879.5908594879947,0.0
case_076,4,2060009,1535415,524594,25.46561689779025,3.002468921252286,4.028300492049381,95823496,52128768,52128768,0,component_batches,137,4,1612.954224891997,0.0
case_076,5,1866236,1234641,631595,33.84325455087138,3.3142180303027056,5.009644908924942,95300232,53274624,53274624,0,component_batches,139,4,1653.780635201998,0.0
case_077,1,495320,495320,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,3.704942119999032,0.0
case_077,2,304715,248734,55981,18.371593128004857,1.625518927522439,1.9913642686564763,4964904,57344,57344,0,component_lpt,2,5,7.480601310999191,3.91551507999975
case_077,3,215300,168976,46324,21.516024152345565,2.3006038086391083,2.9313038538017233,4973096,114688,114688,0,component_lpt,3,5,7.028518557999632,3.1775868570002785
case_077,4,176182,127832,48350,27.443212132908016,2.8114109273365044,3.8747731397459164,4964904,114688,114688,0,component_lpt,4,5,6.9061190739957965,2.750637266999547
case_077,5,157540,115617,41923,26.611019423638442,3.1440903897422876,4.284145065172077,4964904,172032,172032,0,component_lpt,5,8,21.122078355005215,2.469987341999513
case_078,1,2296143,2296143,0,0.0,1.0,1.0,12644568,12644568,0,12644568,official_singlecore,1,1,0.27231054900039453,0.0
case_078,2,1179848,1177840,2008,0.1701914144872899,1.946134586828134,1.9494523874210419,11466240,13146912,6445440,6701472,component_batches,4,3,0.39742280499922344,0.0
case_078,3,840459,910165,-69706,-8.293801363302672,2.732010722712232,2.5227766394005484,12294144,13620024,8593920,5026104,component_batches,5,3,0.37001123799564084,0.0
case_078,4,733614,690924,42690,5.819136494123613,3.1299061904489283,3.3232931552529656,12294144,13146912,6445440,6701472,component_round_robin,4,2,0.14408206299776793,0.0
case_078,5,689105,663941,25164,3.651693138201,3.3320655052568187,3.458353980248245,17084496,13620024,8593920,5026104,component_round_robin,5,2,0.16157035800279118,0.0
case_079,1,31052251,31052251,0,0.0,1.0,1.0,32448512,32448512,0,32448512,official_singlecore,1,1,192.14406204199986,0.0
case_079,2,14956594,14772668,183926,1.229731849376937,2.0761579140277524,2.102006963129477,242368512,57446400,57446400,0,component_batches,96,3,36.1074893530058,0.0
case_079,3,10110322,9860476,249846,2.471197257614545,3.0713414468896243,3.1491634886591684,242354176,59879424,59879424,0,component_batches,96,3,34.61854617800054,0.0
case_079,4,7654780,7404380,250400,3.2711586747104424,4.056583076195528,4.193767877931711,260438016,62312448,62312448,0,component_batches,96,3,27.867843683998217,0.0
case_079,5,6193893,5972750,221143,3.570339364919607,5.013365745904878,5.198987233686325,260438016,63731712,63731712,0,component_batches,98,3,29.90615324999817,0.0
case_080,1,292138,292138,0,0.0,1.0,1.0,548864,548864,0,548864,official_singlecore,1,1,0.3306302400014829,0.0
case_080,2,171205,145926,25279,14.765339797319003,1.706363716012967,2.0019598974822856,4120576,2191360,1904640,286720,component_round_robin,2,3,0.7519343239982845,0.0
case_080,3,139696,100325,39371,28.183340968961172,2.0912409804146144,2.9119162721156244,4927488,3047424,3047424,0,component_round_robin,3,3,0.5096509169961791,0.0
case_080,4,127654,111314,16340,12.80022560985163,2.2885142651229105,2.6244497547478303,4894720,4190208,4190208,0,component_round_robin,4,3,0.538866593997227,0.0
case_080,5,119713,113455,6258,5.227502443343663,2.4403197647707433,2.574923978669957,4894720,4571136,4571136,0,component_round_robin,5,2,0.29582582699731574,0.0
case_081,1,151795,151795,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,2.9953401460006717,0.0
case_081,2,79149,76860,2289,2.892013796763067,1.9178385071194834,1.9749544626593807,245880,0,0,0,component_round_robin,2,3,2.1800031649981975,1.7647114700012025
case_081,3,54638,51943,2695,4.932464585087302,2.7781946630550167,2.9223379473653814,262268,0,0,0,component_round_robin,3,3,2.313407860998268,1.348885365001479
case_081,4,42731,39588,3143,7.355315812875898,3.5523390512742505,3.834369000707285,239722,0,0,0,component_round_robin,4,3,2.407766307998827,0.8969852690024709
case_081,5,39206,30943,8263,21.075855736366883,3.8717288170178032,4.905632937982743,247920,0,0,0,component_round_robin,5,3,1.8586098959967785,0.9065133270014485
case_082,1,721041,721041,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,2.853081632001704,0.0
case_082,2,497483,501558,-4075,-0.8191234675355741,1.4493781697063015,1.4376024308255475,5740350,4403200,4292608,110592,window8_heft,174,5,15.133426117005001,0.0
case_082,3,378014,405013,-26999,-7.1423280619236325,1.9074452268963584,1.7802910030048418,7216752,4403200,4292608,110592,window8_heft,174,5,13.416680663998704,0.0
case_082,4,328283,352859,-24576,-7.486223776436794,2.196400666498113,2.0434252775187822,5723710,4403200,4292608,110592,window8_heft,174,5,11.467160210006114,0.0
case_082,5,312290,328309,-16019,-5.12952704217234,2.3088827692209164,2.1962267254324432,5703230,4403200,4292608,110592,window8_heft,174,5,12.703137791002518,0.0
case_083,1,1057993,1057993,0,0.0,1.0,1.0,13934688,13934688,0,13934688,official_singlecore,1,1,3.9565079109997896,0.0
case_083,2,543456,635418,-91962,-16.921701112877585,1.9467868603898015,1.665034670091184,25772480,20416320,13956000,6460320,component_batches,16,3,2.963399536001816,0.0
case_083,3,436908,512623,-75715,-17.329735321852656,2.421546412517052,2.0638812538649263,19450976,14842752,1860800,12981952,component_round_robin,3,3,2.3425951130011526,0.0
case_083,4,417384,450029,-32645,-7.821334790025492,2.534819255170299,2.350944050272316,19407232,14977600,2791200,12186400,component_round_robin,4,3,1.81905456000095,0.0
case_083,5,391729,442480,-50751,-12.955640251296177,2.700828889359736,2.3910527029470257,19753696,15058048,3721600,11336448,component_round_robin,5,3,1.7425719929960906,0.0
case_084,1,2507412,2507412,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,32.73896078500184,0.0
case_084,2,1273413,1255052,18361,1.4418731393507056,1.9690485333509238,1.9978550689533183,18432,0,0,0,component_round_robin,2,3,11.557469768998999,18.72781160700106
case_084,3,863488,836220,27268,3.157889860658168,2.903818003261192,2.998507569778288,0,0,0,0,component_round_robin,3,3,10.626493747997301,12.339761375998933
case_084,4,657524,629028,28496,4.333834202249652,3.813415175719822,3.986169137144928,0,0,0,0,component_round_robin,4,3,10.074730251995788,8.7469648160004
case_084,5,526456,503472,22984,4.36579695169207,4.762813986354035,4.98024120507198,0,0,0,0,component_round_robin,5,3,8.9930787519952,7.6397308979976515
case_085,1,3187899,3187899,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,63.635327406002034,0.0
case_085,2,2334501,2274543,59958,2.5683432990604844,1.3655590637999298,1.4015558290170818,34301210,17060962,14438498,2622464,window16_heft,301,3,266.5337243870017,0.0
case_085,3,1626396,1944716,-318320,-19.572109129633866,1.960100123217224,1.6392619796412433,34301210,17060962,14438498,2622464,window16_heft,301,3,250.8165065840003,0.0
case_085,4,1324330,1787421,-463091,-34.96794605574139,2.407178724336079,1.7835188240487272,34301210,17060962,14438498,2622464,window16_heft,301,3,229.3495229950022,0.0
case_085,5,1169044,1698406,-529362,-45.281614721088346,2.72692815668187,1.8769946644088633,34301210,17060962,14438498,2622464,window16_heft,301,3,225.47327883399703,0.0
case_086,1,118403,118403,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,4.624632887000189,0.0
case_086,2,102016,89999,12017,11.7795247804266,1.1606316656210791,1.31560350670563,2674522,2032128,1963008,69120,window16_heft,65,5,19.633165400005964,0.0
case_086,3,97297,80534,16763,17.228691532113015,1.2169234405994018,1.4702237564258573,3334272,2032128,1963008,69120,window16_heft,65,5,18.104433381999115,0.0
case_086,4,98592,77618,20974,21.273531320999677,1.2009392242778318,1.5254580123167307,3359618,2032128,1963008,69120,window16_heft,65,5,17.749452016996656,0.0
case_086,5,99507,77542,21965,22.073823952083774,1.1898961882078647,1.526953135075185,3359618,2032128,1963008,69120,window16_heft,65,5,18.32549216500047,0.0
case_087,1,3974071,3974071,0,0.0,1.0,1.0,7902720,7902720,0,7902720,official_singlecore,1,1,178.04362105999826,0.0
case_087,2,2320950,1968649,352301,15.179172321678623,1.712260496779336,2.0186793074844727,41490238,14031360,14031360,0,component_batches,30,4,553.8903275180019,0.0
case_087,3,1760458,1374204,386254,21.940540472990552,2.2574074473801704,2.891907606148723,46056776,15068160,15068160,0,component_batches,31,4,567.8874103330054,0.0
case_087,4,1478670,1071324,407346,27.548134472194608,2.687598314701725,3.7094949800433854,57134564,15552000,15552000,0,component_batches,32,4,133.1159358469995,0.0
case_087,5,1309863,885851,424012,32.37071357844294,3.033959276657177,4.486161894043129,57102308,13547520,6981120,6566400,component_pipe_balance,5,4,177.06783728799564,252.76880890199755
case_088,1,243623,243623,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,1.7610117069998523,0.0
case_088,2,163881,171347,-7466,-4.5557447172033365,1.4865847779791435,1.421810711596935,2935364,1965530,1965530,0,window16_heft,105,7,12.27316525000424,0.0
case_088,3,153688,149409,4279,2.784212170110874,1.585179064077872,1.6305778099043564,2932484,1965530,1965530,0,window16_heft,105,8,13.768350805003138,0.0
case_088,4,153194,128433,24761,16.163165659229474,1.5902907424572763,1.8968878714972008,2957060,1965530,1965530,0,window16_heft,105,8,12.572284970003238,0.0
case_088,5,151301,120136,31165,20.59801323190197,1.6101876392092584,2.0278933874941734,2932484,1965530,1965530,0,window16_heft,105,8,13.18652512999688,0.0
case_089,1,693092,693092,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,4.3475703689982765,0.0
case_089,2,372491,346832,25659,6.888488580932156,1.8606946208096302,1.998350786547954,7550384,238720,238720,0,component_round_robin,2,3,3.0534887099966,2.2876284180019866
case_089,3,261276,243614,17662,6.759901406941319,2.652719729328373,2.8450417463692563,6490456,477440,477440,0,component_round_robin,3,3,2.615032784997311,1.6147363759992004
case_089,4,207130,178160,28970,13.986385361850045,3.3461690725631246,3.8902784014369107,7573424,716160,716160,0,component_round_robin,4,3,2.7980723900000157,1.3877857769984985
case_089,5,186952,147432,39520,21.139115922803715,3.707325944627498,4.701096098540344,7632672,954880,954880,0,component_round_robin,5,3,2.6529162129954784,1.0178311960007704
case_090,1,1178363,1178363,0,0.0,1.0,1.0,21233592,21233592,0,21233592,official_singlecore,1,1,0.7911971270004869,0.0
case_090,2,625263,749238,-123975,-19.827656522135484,1.884587765468291,1.5727485792231575,18405960,22756464,12890880,9865584,component_batches,7,3,0.673569704995316,0.0
case_090,3,550183,629162,-78979,-14.355041867887595,2.1417655580052455,1.8729087262104196,25354368,22756464,12890880,9865584,component_batches,7,3,0.7548514990012336,0.0
case_090,4,527825,584048,-56223,-10.65182588926254,2.232488040543741,2.017579034599896,19402440,23260680,15039360,8221320,component_batches,8,3,0.5131999330005783,0.0
case_090,5,509204,522757,-13553,-2.6616051719939358,2.3141275402392756,2.2541314606978005,19405512,23260680,15039360,8221320,component_batches,8,3,0.5423160069949517,0.0
case_091,1,9186769,9186769,0,0.0,1.0,1.0,53947008,53947008,0,53947008,official_singlecore,1,1,836.2220985290005,0.0
case_091,2,5254557,4553097,701460,13.349555443018318,1.7483432000071557,2.017696745753495,105577492,65804096,64850432,953664,component_batches,132,4,95.84281808500236,0.0
case_091,3,3711295,3051053,660242,17.790070581831948,2.4753540206316123,3.0110158689475406,105734164,68833088,67879424,953664,component_batches,133,4,90.84017316400059,0.0
case_091,4,2963609,2308294,655315,22.112059991719555,3.0998586520691496,3.9798955419023745,105778708,70513824,70036992,476832,component_batches,133,4,91.95085927700347,0.0
case_091,5,2518651,1866216,652435,25.90414471874031,3.647495822168296,4.922671866493482,105666580,74199040,74199040,0,component_batches,132,4,90.41790513399974,0.0
case_092,1,4815554,4815554,0,0.0,1.0,1.0,66000096,66000096,0,66000096,official_singlecore,1,1,103.06796219000171,0.0
case_092,2,2412929,2828252,-415323,-17.21240036486776,1.9957296712833241,1.702660866146298,113053056,66389088,930400,65458688,component_round_robin,2,3,90.89536100599798,0.0
case_092,3,2109464,2231804,-122340,-5.799577523010584,2.2828329850616083,2.157695747476033,112651936,66784736,1860800,64923936,component_round_robin,3,3,60.3041953030006,0.0
case_092,4,2037129,1927728,109401,5.370352098467991,2.3638925173614433,2.4980464048869964,113053056,67180384,2791200,64389184,component_round_robin,4,3,44.971348515999125,0.0
case_092,5,2005925,1661234,344691,17.18364345626083,2.400665029849072,2.89878126741928,112651936,66980256,3721600,63258656,component_round_robin,5,3,65.99594741900364,0.0
case_093,1,74205,74205,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.11537367499840911,0.0
case_093,2,47307,37827,9480,20.039317648550956,1.5685839304965439,1.9616940280751844,1056768,8192,8192,0,component_round_robin,2,3,0.17798043000220787,0.0
case_093,3,34697,25103,9594,27.650805545147996,2.1386575208231258,2.956021192686133,950272,16384,16384,0,component_round_robin,3,2,0.08729115200185333,0.0
case_093,4,31453,19779,11674,37.11569643595205,2.359234413251518,3.751706355225239,1093632,24576,24576,0,component_round_robin,4,2,0.09357284599900595,0.0
case_093,5,30469,15876,14593,47.89458137779382,2.4354261708621876,4.674036281179139,1062912,32768,32768,0,component_round_robin,5,2,0.0747870149971277,0.0
case_094,1,94892,94892,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.09620513499976369,0.0
case_094,2,50794,47498,3296,6.488955388431704,1.8681734063078317,1.997810434123542,406216,106272,106272,0,component_round_robin,2,5,0.45576586500101257,0.0
case_094,3,40046,32728,7318,18.273984917345054,2.3695749887629227,2.8994133463700806,965920,212544,212544,0,component_lpt,3,5,0.4134195059959893,0.0
case_094,4,33641,24854,8787,26.119913201153356,2.820724710918225,3.81797698559588,965920,318528,318528,0,component_lpt,4,4,0.3324882669985527,0.0
case_094,5,29372,21804,7568,25.766035680239685,3.23069590085796,4.3520454962392225,993568,424800,424800,0,component_lpt,5,4,0.3610428159990988,0.0
case_095,1,2084853,2084853,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,6.032897646997299,0.0
case_095,2,1056807,1042890,13917,1.31689135291496,1.9727850023703477,1.9991111238960964,73728,0,0,0,component_round_robin,2,3,3.51048046199503,3.2069732139971165
case_095,3,710791,695775,15016,2.1125759892851765,2.9331449047610336,2.9964471273040854,73728,0,0,0,component_round_robin,3,3,3.512819681996916,1.9551852950025932
case_095,4,543023,524422,18601,3.4254534338324527,3.839345663075045,3.9755254356224565,0,0,0,0,component_round_robin,4,3,3.053576880003675,1.712013342003047
case_095,5,452071,420852,31219,6.905773650599132,4.6117822200495056,4.953886401870491,0,0,0,0,component_round_robin,5,3,2.842990043998725,1.3626815909992729
case_096,1,84194,84194,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.22617726099997526,0.0
case_096,2,46989,43973,3016,6.418523484219711,1.7917810551405648,1.914674914151866,448020,67392,67392,0,component_lpt,2,5,1.0308053270055098,0.0
case_096,3,35718,30318,5400,15.118427683520913,2.357186852567333,2.777030147107329,612910,79488,79488,0,component_lpt,3,5,1.4511282439962088,0.0
case_096,4,29883,26984,2899,9.701167888096911,2.8174547401532646,3.120145271271865,1006726,78336,78336,0,component_batches,6,5,1.1708040289995552,0.0
case_096,5,29146,27053,2093,7.181088314005352,2.8886982776367254,3.112187188112224,1031306,134784,134784,0,component_pipe_balance,5,8,2.417388731002575,0.0
case_097,1,11491509,11491509,0,0.0,1.0,1.0,10584064,10584064,0,10584064,official_singlecore,1,1,15.569547720999253,0.0
case_097,2,5247114,5171836,75278,1.4346553171896017,2.1900627659319007,2.221939945504846,85295104,19595264,19595264,0,component_batches,32,3,7.221473186993535,0.0
case_097,3,3509566,3559343,-49777,-1.4183235192043688,3.2743390493297464,3.2285477966017884,85327872,23109632,23109632,0,component_batches,33,3,7.958134008000343,0.0
case_097,4,2705741,2591900,113841,4.207387181552114,4.247083885708204,4.433623596589374,92076032,19595264,19595264,0,component_batches,32,3,6.440851545998157,0.0
case_097,5,2179047,2102348,76699,3.519841471982936,5.273639806759561,5.466035594487687,92065792,21311488,17039360,4272128,component_round_robin,5,3,7.9124434259974805,14.988277537999238
case_098,1,177430,177430,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.37258847699922626,0.0
case_098,2,98402,89551,8851,8.994735879352046,1.8031137578504501,1.9813290750522048,1553184,0,0,0,component_batches,5,5,1.0621987859958608,0.0
case_098,3,79351,87761,-8410,-10.598480170382226,2.236014669002281,2.0217408643930677,1479456,1167472,1167472,0,window16_heft,51,8,2.2512974689998373,0.0
case_098,4,79805,76768,3037,3.80552596955078,2.2232942798070296,2.3112494789495623,1479456,2462904,2462904,0,window8_heft,98,8,2.5306539719931607,0.0
case_098,5,73104,74013,-909,-1.2434340118187788,2.4270901729043555,2.397281558645103,3282976,2462904,2462904,0,window8_heft,98,8,2.2751654380008404,0.0
case_099,1,1622999,1622999,0,0.0,1.0,1.0,5484544,5484544,0,5484544,official_singlecore,1,1,10.437079896997602,0.0
case_099,2,885056,804693,80363,9.079990418685371,1.8337811392725432,2.016917010586646,12708396,11403264,11403264,0,component_batches,28,5,14.428181580005912,0.0
case_099,3,638770,538060,100710,15.7662382391158,2.5408190741581476,3.01639036538676,14522412,12619776,12619776,0,component_batches,29,5,13.600953760000266,0.0
case_099,4,506189,404617,101572,20.06602277015107,3.2063102912153365,4.0111982442655645,14530604,12521472,12521472,0,component_batches,28,5,14.538733644996682,0.0
case_099,5,426988,336212,90776,21.259613853316722,3.8010412470608075,4.827308364960204,14497836,13811712,13811712,0,component_batches,30,5,13.634918137995555,0.0
case_100,1,151223,151223,0,0.0,1.0,1.0,0,0,0,0,official_singlecore,1,1,0.35684043900255347,0.0
case_100,2,85465,80622,4843,5.6666471655063475,1.7694143801556192,1.8757039021607005,1809678,16896,16896,0,component_lpt,2,5,1.274303174999659,0.0
case_100,3,83808,57811,25997,31.01971172203131,1.8043981481481481,2.6158170590372074,1809678,72192,72192,0,component_lpt,3,5,1.3452053610017174,0.0
case_100,4,75379,57948,17431,23.124477639660913,2.0061688268615927,2.609632774211362,3321212,144384,144384,0,component_lpt,4,8,2.7344361260038568,0.0
case_100,5,75870,58085,17785,23.441412943192304,1.9931857124027943,2.603477662047,3321212,211968,211968,0,component_pipe_balance,5,8,2.8281664829955844,0.0
