case,cores,version,position,candidate,makespan,added_copy_bytes,seconds,cache_hit,plan_sha256,improvement_over_prefix
case_011,2,previous,3,grain_0.5,105581,2924544,0.2664185483008623,False,faef9bb8b68c241c3a274fe333b324947984459b86c10aa651c323b31b7ad85a,79116
case_011,2,previous,4,directed_split,104432,2940928,0.2821433525532484,False,228dcace82977b74ff08095afc11120fb40448effe920bf364c4f61117639ce0,1149
case_011,2,previous,5,structural_component_lpt,92646,180224,0.19485204108059406,False,4ecb5c130b3c7b90f332546eb65fceaae5345b6cad1a470adfe05c78b9531f92,11786
case_011,2,previous,6,grain_1.0,191950,2859008,0.2743913568556309,False,52846004f873224742f906795e42233978a19232f0aa1f00e797499914908945,0
case_011,2,previous,7,directed_split,92995,360448,0.17959016375243664,False,1629fa204badf28fe2a9f913ccb36a2457131b64b33cadd814da47c7075a25f3,0
case_011,2,previous,8,region_repartition_2_0,92995,360448,0.17452296800911427,False,723f4335c15fcb416ac5fdd84c259851d5400b0c04f51e5878fe8df6e62b9872,0
case_011,2,previous,9,directed_split,92995,360448,0.1752334963530302,False,b2eac84fe782774a800f1e9211153a6a581c295d8d78c6964314016aa5922aea,0
case_011,2,previous,10,grain_0.25,108170,3276800,0.29526137560606003,False,695a031cc818f23183833b615e5ab99caf07f8a6cd121cca63cc661c6a3de7fe,0
case_011,2,previous,11,directed_migrate,185046,180224,0.18326134234666824,False,873674136a684dca866b27bb0499b7cb73e1136b2b961859bc1aef6872c1fd0f,0
case_011,4,previous,0,single_task,184697,0,0.01764974556863308,True,476446e167463edf5a6ebf452586ea0ca1b6240732578a12184881aa1a3b7b6c,0
case_011,4,previous,1,greedy,192656,2234368,0.14211343973875046,False,55026191ac3b52b06e1485ed3081c30efcd5363f0ad75ef189e51b55f31c91d7,0
case_011,4,previous,2,multilevel,185246,188416,0.11602480337023735,False,de046005ba93e4498490be11028ce4e728bfdbff07197684d3a4715f6f14c6f0,0
case_011,4,previous,3,grain_0.5,105581,2924544,0.20530695095658302,False,9bd7119fccab4dc0ff2f1394722905de3f507fe76843b5eeb867ed8c06ab6927,79116
case_011,4,previous,4,directed_split,104432,2940928,0.23812471143901348,False,79c11cac4dc7e90dcf3325b73c7f855333383feeec942369bee5b1cf7db0a27c,1149
case_011,4,previous,5,structural_component_lpt,46880,540672,0.20678791962563992,False,574cdfd45de313c66e773051e777a65c2707e5efd7fc1cd6391d6ed702f5d9c8,57552
case_011,4,previous,6,grain_1.0,191950,2859008,0.27458571270108223,False,8df8c97add2b4a7c18e0d5a820e8ddadb9590ccec7d01aa75123af55871f28a8,0
case_011,4,previous,7,directed_split,47339,630784,0.20877758227288723,False,0b3f0d7ccb216c122ae7fa0c267e81307092991e1db204ec4258e2825e3569a0,0
case_011,4,previous,8,region_repartition_2_0,47339,630784,0.1964192371815443,False,96322edb072954a19dde6c8e9a6cab3ef26161bd048a55007084e417c20fec9b,0
case_011,4,previous,9,directed_split,47339,630784,0.1898499522358179,False,c324ec9bde8d91d83f1bb15b81c58f06ab7421ca61058018163de8bf4c1c66f0,0
case_011,4,previous,10,random_migrate,93168,540672,0.14390489645302296,False,ea53ac3e2e0b2a0289223bedd4731d524ce99a8ca04f8c405a141f7afc3d0796,0
case_011,4,previous,11,grain_0.25,69067,3276800,0.2932983636856079,False,83b056c4953ed3dcee39a6151456e0664948dfbdad4b5f025ae6ef547deea295,0
case_011,5,previous,0,single_task,184697,0,0.014232788234949112,True,3367cc012fa7b1f365c79493f9f16d3a0f9cfc029d733c3b62edc265ef3a28f6,0
case_011,5,previous,1,greedy,194624,2582528,0.16569682396948338,False,06355147822fbd18855786bbc6eb2a6ba760307fe1bb9df4af0e56f0e524c68d,0
case_011,5,previous,2,multilevel,185522,204800,0.10483065247535706,False,9cf0d4ff43e66c8b349105bcc92c8ad4829caf577c499cb7a75af38188658a3c,0
case_011,5,previous,3,grain_0.5,105581,2924544,0.16815664619207382,False,c301553687c83c6d70507f3bf237a1f54b53f30f9b1c75219a4e92774d07c4de,79116
case_011,5,previous,4,directed_split,104432,2940928,0.16989032365381718,False,72e68156acaae679e7d1c53168b0b504d7933c7a11b607cf674253f241cac15f,1149
case_011,5,previous,5,structural_component_lpt,47287,1622016,0.15165634639561176,False,dc22e5da1e351e8e83b5360a0055ce4b7309bfd03a636d6cf190a83093f5436e,57145
case_011,5,previous,6,grain_1.0,191950,2859008,0.18353624641895294,False,903560f73642e98c003df16060f78beadaa48af1b80e8fb62d3963646cd3324e,0
case_011,5,previous,7,directed_split,48347,1622016,0.15108865685760975,False,936122af05ad8042be5eb4b25e3512376b1546175adae33a8baefec575eb7f60,0
case_011,5,previous,8,region_repartition_2_0,48347,1622016,0.14321651123464108,False,37b0001395920b368a195680bb04f4849812d28066bea1187a57af03ecf7b8ce,0
case_011,5,previous,9,directed_split,47047,1630208,0.17559350468218327,False,61a4cf92ab529193131313bb8d878d9443856b3a8d9eea6ad1ad01622b8c4111,240
case_011,5,previous,10,random_migrate,70216,1630208,0.2260742448270321,False,a6860725e8809fdb230c9aa4f217a7b114ea5514f3abbdfdf6836a568eee2f47,0
case_011,5,previous,11,grain_0.25,69067,3276800,0.20843243598937988,False,43551b526d1e95c4eebc75e98f5a310e503896d8be0b77a91fcf73112e86c6b3,0
case_011,3,previous,0,single_task,184697,0,0.024189429357647896,True,34940666e39a6e6d85000b327e5724b49561a449854005f42e398db44737da86,0
case_011,3,previous,1,greedy,188536,1546240,0.19217112846672535,False,56a06a8ce919c54eaf11a8718c64a33c95b333e0131f271b5854ed31ec20deea,0
case_011,3,previous,2,multilevel,185046,131072,0.17145819775760174,False,bd75a1a99febb42a5f1f89023d0f4f06ddc6babdc36524be6e9cf4a326b07c1d,0
case_011,3,previous,3,grain_0.5,105581,2924544,0.29800383374094963,False,b4c091d97d976c3d2a3b2fd476181eb0f8b9eff961ee0a2207619d4aca28f353,79116
case_011,3,previous,4,directed_split,104432,2940928,0.24706868082284927,False,4bd65dc5aa8deb510287801796b1e3b54665c7bf54eb0eab1f8c952f980312c7,1149
case_011,3,previous,5,structural_component_lpt,69625,1081344,0.2428771536797285,False,877ab24000a74e355e6efdabcbb1d105b714a87d07877e608c6ade8612184706,34807
case_011,3,previous,6,grain_1.0,191950,2859008,0.27043942734599113,False,56632da212d5e01979d49692093119d6cbf1d40c915b7bb7f99bb479109cb0a4,0
case_011,3,previous,7,directed_split,70112,1261568,0.23404042422771454,False,1ac3cd4674c444b5c75c169718114457908a3436c25281c36fa87b028b28878e,0
case_011,3,previous,8,region_repartition_2_0,70112,1261568,0.16338136419653893,False,5aaf811060fa1945614ea5371318ada75d7d8bafd2e6139ec2b5e0c1b05f811e,0
case_011,3,previous,9,directed_split,69625,1202176,0.12923802994191647,False,bcdf5c8d200dc9347470c34eef1c75c0bfb0b1c3c833fcbc157e5e72c8525edf,0
case_011,3,previous,10,random_migrate,127510,1081344,0.2257536444813013,False,40a3e89cf6ca9f901d982e4cf2cae0de32d9aaa9c5977d907bf800f5c7d5cc29,0
case_011,3,previous,11,grain_0.25,78055,3276800,0.32445657067000866,False,c2e96ef799db11bdbf24afc9d34e187a84bcc750df429b85438aa0fd4ea3411b,0
case_007,5,previous,0,single_task,1012562,0,0.07500847242772579,True,13d33613dcf6af84d888a264e809644ebffc08513b92b169e77a04bb0157047a,0
case_007,5,previous,1,greedy,273634,9156096,1.1644976027309895,False,3b970e7c94707193e3b64e5b964a654aee135a86be1cb897c49b8c273483ed56,738928
case_007,5,previous,2,multilevel,240492,4365312,0.8572191931307316,False,47a6bcd287eca84943a352d77b836fb838180d4ac47d6eaaa7af78b9a669d4ed,33142
case_007,5,previous,3,grain_0.5,302697,12013056,1.5951309204101562,False,2ea9e868848fa88a373d002113f0bde938db1776e407634f4e195d85748ebda7,0
case_007,5,previous,4,directed_split,246513,4412928,1.457066809758544,False,e903acabe636998d91ec1596631475b189547f2aa9ac9550e69e1758e3a2d4fe,0
case_007,5,previous,5,structural_component_lpt,203834,110592,1.369612006470561,False,1a8f31f775f3bac98d92a72ac1856b86371363545fe0e189879580f858a21da3,36658
case_007,5,previous,6,grain_1.0,273681,10083840,1.6773100774735212,False,6cc58301485f05195e5967e1dabd1cd7faadf39a84be5ce45840891ce3272e6c,0
case_007,5,previous,7,directed_split,204458,152064,1.305430792272091,False,7cce8db06d74e031a117aad3741c7e27b0ceaa9ce74dda26e7a6ee72907e1506,0
case_007,5,previous,8,grain_2.0,259871,9156096,1.8229773379862309,False,3b24c8160cee9a4f609a6771822cf42a3a50e1fbfe99108be9484e9939098796,0
case_007,5,previous,9,directed_split,204458,152064,1.2157214153558016,False,a261228c3d4b9179037bb4e48ac7e7cc8d8d0587363b265c4f05a548bcfa1ebd,0
case_007,5,previous,10,random_migrate,406130,110592,1.2946899272501469,False,ac68b53f3d78319097f2ad9194169fe15c567f59f3e1ed10f63ab8b59981fdd1,0
case_007,5,previous,11,grain_0.25,346923,15100416,2.1607977487146854,False,984b5dba78f992a196dff8f4dc72fc1823e3ae66a98e1c4700491140c7e11cbd,0
case_012,3,previous,0,single_task,59088,0,0.022101575508713722,True,100cef40f6c9a28c2d21129d2917b29ddbde417c4bb1a2f9efe78ae0666cce2d,0
case_012,3,previous,1,greedy,24137,231542,0.17774208448827267,False,54c58111bd2fa5a28f7e9a3e4b282627603ab3c0fa1b88c6c5f44d986026cd4d,34951
case_012,3,previous,2,multilevel,58794,8720,0.20911971293389797,False,3f8ae28a71e5394ff5bbe9d8639d7b7466f8ae3c8756482017044d01b7e10249,0
case_012,3,previous,3,grain_0.5,26586,496350,0.2067929059267044,False,27f9681583c6ec7c5c2b84d6ec92f9c1c3a79a48ad316bde5af7b3ec4fb16478,0
case_012,3,previous,4,directed_split,25464,243830,0.15054949559271336,False,db3be17c1b4776032477ddf8a9fd5691ff184f738a2bdb2075e917c1b4e6d919,0
case_012,3,previous,5,structural_component_lpt,20637,39168,0.14997846819460392,False,07873a4983c96923f83d3ce3342c14814b66aa730e5c31798aeb2747919e8232,3500
case_012,3,previous,6,structural_component_pipe,21894,20160,0.2525432053953409,False,68ad81dc4dd9d0e9ccbee6ab7b6cd7f0bce5d404c4be948c7ad329da900034a1,0
case_012,3,previous,7,grain_1.0,24032,308780,0.26668609865009785,False,044b452dfd7551feb0ba2a503ffc4dba782e3181afc909bd21e3c582ee310f7a,0
case_012,3,previous,8,directed_split,20370,40212,0.15135245583951473,False,4763ffc0697b903d773f1eb39c1f49be1584d5eeef341072af99663e7d297253,267
case_012,3,previous,9,region_repartition_2_0,20230,43320,0.1193090844899416,False,12378a71e4cfe190ce1df13f04ad1962f54f0e0eff8472113fde1a9f1dc8d3b8,140
case_012,3,previous,10,grain_2.0,24137,231542,0.13683261536061764,False,e51b2a32b178aff911e6304e282d139b8ac3652e4a71f43f526895c6c5359411,0
case_012,3,previous,11,grain_0.25,31331,677096,0.21131652034819126,False,390b733c26ff697b8b924203363263e207b267854f90677739e809aab95e81b7,0
case_012,2,previous,0,single_task,59088,0,0.03908148594200611,True,c3a2c9d3183f2b2e1093de3306ba24b5d254c32bb638e64e8a611dc09ed95add,0
case_012,2,previous,1,greedy,32013,231542,0.23470586352050304,False,e0133f9d2e67868bfb692b7ff4541f5500d3b90e134ce7fde22628afe9c9c9ae,27075
case_012,2,previous,2,multilevel,58794,8720,0.26996733620762825,False,0a787388de5d8982872eea22fce1a0ef0ee949be1dd6a0c5966227c9951d10e6,0
case_012,2,previous,3,grain_0.5,38350,496350,0.3050509802997112,False,70fe37ab2ce227720c2575ef01800208229f54e46658e6ae92f5022bfe9e2592,0
case_012,2,previous,4,directed_split,31751,249206,0.22766313143074512,False,edaac3c76454e3075429ef51d39addb6b7922d879bcde22a34fcb4bb6aba3089,262
case_012,2,previous,5,structural_component_pipe,30094,28800,0.26998796314001083,False,f020137a48a27e9467fa3489ea0b2fa2d7eff3fb97fefc6bf88d64fee8d6b88d,1657
case_012,2,previous,6,structural_component_lpt,30175,29376,0.23586608655750751,False,e8cbfb69a3b4cab8b279dc02e48d12a3de4967d70bc5f6b0b9c6b1f2165587a1,0
case_012,2,previous,7,grain_1.0,34246,308780,0.25918699614703655,False,567a3417d03ef8fae3b3292b5610b4c0d727f9fa62416faeafab0a94cccc8eca,0
case_012,2,previous,8,directed_split,29489,75912,0.24217404052615166,False,441aeee692d86186e1bb46ec15c2e78f4b08896b83bd3fda5008031c336c7b50,605
case_012,2,previous,9,region_boundary_1039_0,29489,71816,0.2559624556452036,False,e51cdc406cfe02220193ceec5dad2a3f2bd6a983ec226a022ef2455dffb75922,0
case_012,2,previous,10,grain_2.0,31452,231542,0.23746109753847122,False,8f92d00d380529e67b0caa8b76db05fd3ac887e97272f315b68bef07eff2d0ed,0
case_012,2,previous,11,grain_0.25,44662,677096,0.32164597883820534,False,f8ddbf7899bb1c914d8ef779e5f4e3f9abc4f8fca88ccaf26924648d021f9894,0
case_007,3,previous,0,single_task,1012562,0,0.0748909916728735,True,4141b20d8cab6c45fbc1304997e7d9a9a563bbfb7c8fb5fe41c4dfbdf7989ad0,0
case_007,3,previous,1,greedy,421875,9156096,1.2340140156447887,False,d9ecf014a5e3d171ab44075901159e85549d315099a3140357ee78c2cce3bd26,590687
case_007,3,previous,2,multilevel,384104,3672576,1.3257958441972733,False,54dc5017b486aaf7ad5b58531f56f34ec9823b179067981cd4bcea98649236b3,37771
case_007,3,previous,3,grain_0.5,463012,12013056,1.7635069843381643,False,a0fbcef4eecea475887d85a57233d7f6daea67c5ee5c99504057c66ad921df0b,0
case_007,3,previous,4,directed_split,388776,3714048,1.286613715812564,False,ebed81a4e936c7626b805b138badac3c97c98421e7898bc80f6ee926b5bc6d90,0
case_007,3,previous,5,structural_component_lpt,338094,55296,1.4131741560995579,False,7007ea164be56d15d5d24bce305cc20a68862fa3e776dadc792fda99a69fcbe7,46010
case_007,3,previous,6,grain_1.0,431924,10083840,1.6255965791642666,False,fe3b9ea5b3e4bd38f3ef000655b352d82edb28c87a4ec86e118d7105f9e98613,0
case_007,3,previous,7,directed_split,338770,96768,1.5098632965236902,False,4ac16461d7f71c2c01df1dae1975fb6b4a695a3019d5f7dc9d43da45580df847,0
case_007,3,previous,8,grain_2.0,420279,9156096,1.6539429761469364,False,e69cb7c293e2486c2fb9b6e93244d7301d3f0794b6592b5853c20d9c3d3eb9c1,0
case_007,3,previous,9,directed_split,338770,96768,1.269343938678503,False,a295389b6e287e85dd8fb11d9e7cfa20e70cef9b8abb0e93539899b3dbdbd22b,0
case_007,3,previous,10,random_migrate,675670,55296,1.4499636329710484,False,3c44bc9b7a622880119243c26ed061e55a6aac1f87b1cb8c575dfd9cd56f81ff,0
case_007,3,previous,11,grain_0.25,479343,15100416,2.006829548627138,False,49e806b593134e48b9e0a203d72fcce637e4637906af43f03609d61fd3c7e678,0
case_012,4,previous,0,single_task,59088,0,0.02857048064470291,True,e3fc7c3a295f94196850f01fb7f3257a8b068286ea0f3678f706b4e86c3e6ec5,0
case_012,4,previous,1,greedy,45873,268278,0.20168465189635754,False,8b36f5d80e0b6a8447eaef40bd1d625f7c291c06641d14880ae8f163f04d52a7,13215
case_012,4,previous,2,multilevel,48293,44104,0.1437534112483263,False,70d1679afcd445ca4fa90345448354d15ca883df3aefe79aaa3582dd8368384e,0
case_012,4,previous,3,grain_0.5,22431,496350,0.22795669548213482,False,06782bd795f4b1fec2ca443417603c92c1a65ab2a55e3a9eb2a9439ba2a187a2,23442
case_012,4,previous,4,directed_split,22397,500446,0.21104352548718452,False,d8e2f6d91652afc88eb840bbc02f9524435dfb4f232626cc18a9c20fb57f3e6c,34
case_012,4,previous,5,structural_component_lpt,16168,49536,0.22892674058675766,False,44e1b6fb9e6ee48b5736b4cc0f1402dd10452cf7aa79f0c770719d00acfec5f3,6229
case_012,4,previous,6,local_reschedule,16168,49536,0.25487925857305527,False,5d728222d4078d3d8dcb480ec00c68e94a4cfa5fd73451471dc1d5ff5d5e9409,0
case_012,4,previous,7,grain_1.0,19733,308780,0.3084513656795025,False,00ff18a05cd2ac81dcd6c4f9d88f5a27c003ea49e37e0e16f5939d65d75f4120,0
case_012,4,previous,8,directed_split,15769,86400,0.24184211157262325,False,6bf1324d7153d4c88251cc58bf640c0d4fb16917f7bf83747d9501f80a5e2707,399
case_012,4,previous,9,region_boundary_157_0,15724,86400,0.1498273964971304,False,071430f05fb1c67cd29b34a7f8203fcef65e8e4677150d583dfc4841043b9791,45
case_012,4,previous,10,structural_component_pipe,17253,39168,0.16875319555401802,False,923c5e7ecaeaa8b35f5ab43ec06a130fc78455365fc8d97c311807d5798f8e62,0
case_012,4,previous,11,grain_0.25,26121,677096,0.2994001545011997,False,fd6eff3d199b834eea9c0c541ae679830290e2d40c373bb172410b7a13450909,0
case_007,2,previous,0,single_task,1012562,0,0.1427540574222803,True,cc2be6c5ac205b0228ada4188fd514c09e304bacce63e88629471842dbcc3205,0
case_007,2,previous,1,greedy,622754,9156096,1.086703272536397,False,7eef42cb367c40aa1cf46d9f28af130c3845573fc8e93a5a8ebc855bbb4e3fce,389808
case_007,2,previous,2,multilevel,555166,3672576,1.22310777194798,False,211c7b37d6171f1a91eaaa105611e17b9327f9ed27c5c1b2388a54403463d48d,67588
case_007,2,previous,3,grain_0.5,647524,12013056,1.9486337173730135,False,e55950193b7c0c2b3107a178303f2e63c0aa6958f5f0fb8442548ec07b5a5a89,0
case_007,2,previous,4,directed_split,554672,3700224,1.2492953278124332,False,f3f8fb8199a63016e369a6c09e1737618e2b87e9d391629165788534e31c31a1,494
case_007,2,previous,5,structural_component_lpt,507494,27648,1.542320054024458,False,8023a3376055cfa0dae9b3e0afead172b0149059b21ec4106686f1515eecffe5,47178
case_007,2,previous,6,grain_1.0,640084,10083840,1.6177440471947193,False,02ed2e80a006be406660b5e38d35200b2f98bc3eec69abfa116fffaa453270d3,0
case_007,2,previous,7,directed_split,507862,55296,1.582368241623044,False,046978fb17a76da95febc4d22fa01987f3d033e961e3598798368081ce3a011d,0
case_007,2,previous,8,directed_split,507494,69120,1.4607738945633173,False,41af1b025f5dc7f8368ec651e53d156f5c5744c896d760e28596fcafac67a57a,0
case_007,2,previous,9,grain_0.25,693614,15100416,1.9407403413206339,False,872e3f45ba067eeb24d4fb8c2c871b731649b13877cc61121365b2c3f6e58e29,0
case_007,2,previous,10,directed_migrate,1012904,27648,1.5849217399954796,False,70a1d530a8161e489a3705aa9907f5eff76e05e6942f10fb6f6f98aa2e8ea329,0
case_007,2,previous,11,grain_4.0,654635,8808960,1.6944093257188797,False,779a894a43eab6195997db610b93709b120a8c71b4dab78757f62123382ff2dc,0
case_012,5,previous,0,single_task,59088,0,0.04101738519966602,True,e48a1efbfd4e8419cd9f79e558b908e68f31ba162d66a3e9f5f89ae2a30d3bff,0
case_012,5,previous,1,greedy,35576,227002,0.2799426596611738,False,9efe942c37f9ee9bc93443dcc965c40857047ee02f959070b24fa69f5a352ef6,23512
case_012,5,previous,2,multilevel,42749,117632,0.27641697973012924,False,e1df27f3fc1e2a6e698f4dd312bc4fd151189eb79ebb18a1bc1033f81e0aea5f,0
case_012,5,previous,3,grain_0.5,21307,496350,0.37466953322291374,False,e6ba18c1d33c2c4cb4f16fb0ace3375c993fa6470267e4d80c25e81f1e6f7fe2,14269
case_012,5,previous,4,directed_split,19799,496926,0.3043787032365799,False,998dd5c35579725b7161504e6faee2dbc9d052e622fbf1b80cb21dee49577bb4,1508
case_012,5,previous,5,structural_component_lpt,13406,53568,0.24717357195913792,False,f6b8ae5e50ce737332898bbc7c539de7dc79fdebbe3b774934fd6c05d9b157f0,6393
case_012,5,previous,6,local_reschedule,13406,53568,0.25980232656002045,False,622fe349cd40030716dee6ed3ef1d3e8a5d949bc9932eb1110a3271127e84c85,0
case_012,5,previous,7,grain_1.0,17653,308780,0.24381462298333645,False,c3a3894fffa62d598e647e521fc3a271b59ff9d4a52dfb12fffa8405a657a46c,0
case_012,5,previous,8,directed_split,14446,78144,0.2374391369521618,False,951dd33fbe7062bbcc0e174cd898dc049e3a4e14aac8d242aa130d382ce3ddfb,0
case_012,5,previous,9,region_repartition_2_0,14446,78144,0.26640748977661133,False,87d120f8debf36e147d9d5188540e7b25254ad4779cc2d139880b87a90b0b97c,0
case_012,5,previous,10,grain_2.0,35576,227002,0.2078557163476944,False,40db084314bcea16e723952cc54c2274906e571c3fe04204a77f47ab2215e417,0
case_012,5,previous,11,grain_0.25,23305,677096,0.24494942277669907,False,b0caff7c6778d28dfd892df90fd51b11416e2292f6e952403c6e9fcf230b3f10,0
case_009,2,previous,0,single_task,153261,0,0.15733433328568935,True,2cc31187deae361383be0c11a4dffa1d98c30241f344063da03ad176d19d6274,0
case_009,2,previous,1,greedy,133807,1139016,1.120748683810234,False,048a7407c4c3433f3a130cc048f7f039b082a9f57ac5ac529dc4c8ad6563340c,19454
case_009,2,previous,2,multilevel,138936,345962,1.4891775511205196,False,92fb4fb6882a000ad65409eb3a221e297cda781676eb5625a81880759fbb0d44,0
case_009,2,previous,3,grain_0.5,133080,1931966,1.1987604573369026,False,fe4509a89465dc88afa1b6db2953996260b177014164793b6a2d68118923a23d,727
case_009,2,previous,4,directed_split,133696,1961662,1.183000836521387,False,4009d1c9176b12d99bf081f16b125b6c9d9d63fb266038ffd3e5ae187c6f22b7,0
case_009,2,previous,5,local_reschedule,132988,1931966,1.585476852953434,False,827d77b33c84d0fa69141ef7e02818d336a5138e320018c06a86da2519fca1fd,92
case_009,2,previous,6,grain_1.0,132262,1481610,1.8692757077515125,False,b627f2246224a15bd2206111c2ba2aa2c601862ab5f45a782f28e6f065def8fa,726
case_009,2,previous,7,directed_split,133337,1493898,1.6930815614759922,False,ec469819ca76a5647d066b03d7a14560d0827528fd9a57dbd653fde16ef62481,0
case_009,2,previous,8,region_boundary_5681_0,134696,1493898,1.6534483544528484,False,fcd33aca937bc09844b6471b1258fe6048490d1db2f36d1e81c61105278c60fc,0
case_009,2,previous,9,local_reschedule,133289,1481610,1.6825421154499054,False,d3fe33e0db013af374bb758b06d8e4b71f8a160c84b2009e846e70cb3db98e9d,0
case_009,2,previous,10,grain_2.0,133789,1139016,1.2818548567593098,False,1969628c4bcf7d4aa784d78d2ca7351e41d96dacaeeec3e934e9965cbd04d2d7,0
case_009,2,previous,11,grain_0.25,153078,2630500,1.9523308016359806,False,ca3520d18fdf3713c3078a7d10b9dd38be7df4e95feb7045f02ccb9decbb32ee,0
case_009,3,previous,0,single_task,153261,0,0.1692057903856039,True,a3544d622dedb946d89b0ef90e58f9f99c0856e43792e13c4860a82bb2392cfa,0
case_009,3,previous,1,greedy,133705,1139016,1.6286297999322414,False,e8d2b7bd2fb67769550a395468769c54d1eeb46f4f72e2ee43346d02971c009d,19556
case_009,3,previous,2,multilevel,138945,345962,1.4256596490740776,False,9b37dec2a8890b0d3118681d430c4b34d922d7771c7a55d17aad668a35ae1809,0
case_009,3,previous,3,grain_0.5,119684,1931966,2.129758471623063,False,39f139211589b38f7c95cfac2b15ed02b6006b453316f2508abb56dfea7db972,14021
case_009,3,previous,4,directed_split,119090,1944254,2.0235667377710342,False,4a07275e130dd2472da5f289ac241687fdb32650cd688d6e294aa9b5120ca1b5,594
case_009,3,previous,5,local_reschedule,118619,1944254,2.1713308170437813,False,fb3e8b410dff5360943ee03c641a874debe157c01de83b8eda14eba7182fa240,471
case_009,3,previous,6,grain_1.0,127076,1481610,1.444847321137786,False,04d96aa7457dc6bdbeb878d117edb6f92d9b86136780a3a275c674e4491b061c,0
case_009,3,previous,7,directed_split,117616,1951934,1.6909768879413605,False,5ca305860f424f814d923f58bc50e9917ebf6fbadababc56b1b3de52d0af3fd7,1003
case_009,3,previous,8,region_boundary_5545_0,117876,1951938,2.080020299181342,False,13dd6d2fc2687552e2f58b69467a169ac7c966ee54ed103ca14455051c53050c,0
case_009,3,previous,9,grain_2.0,133687,1139016,1.7774759531021118,False,16cde3cd1247d27884227a5c79a78eee512a7442199d7c1135d1ca4342c8ea03,0
case_009,3,previous,10,directed_split,117936,1960132,1.3711977433413267,False,7fed84353e0cdf20fdbb011622d0413f98853e092bcd58e2a2914aa22778b582,0
case_009,3,previous,11,grain_0.25,138797,2630500,1.5429046787321568,False,6d85fc02b9fc8f1d03207bbd89450a598295dd930d1d54228c2ac69843e3425d,0
case_015,2,previous,0,single_task,177362,180256,0.0386482086032629,True,299a7232a7f59f687400cefaa03eb87ba6be9c34908d05313523392ae39e83a0,0
case_015,2,previous,1,greedy,93955,1044220,0.2562550511211157,False,303a96fc7b52b081cbe53ead7bd9691307772ddfe35e7ea331397cf679d09d3c,83407
case_015,2,previous,2,multilevel,166399,656956,0.25607904233038425,False,d6aae27ca4015ab68280f09ed8b29f1c9647c167e4da67be7d7e7095ba429ce6,0
case_015,2,previous,3,grain_0.5,114570,2191374,0.324276776984334,False,f1ce673e42b8067fa3de5e2ec27549c09fe0c9eb75657c2535ef3994a147d055,0
case_015,2,previous,4,directed_split,95502,1224476,0.25035530887544155,False,00600ce3d287695fcf4c9a746641d22ece6841b74942895ac97ed15b891a88b1,0
case_015,2,previous,5,structural_component_lpt,90480,199944,0.26168648339807987,False,8db81d8b9c2b8d97f5627cdf369552a43d698abdee0c1e610ae8d6240cc338dc,3475
case_015,2,previous,6,structural_component_pipe,92810,224536,0.2579969856888056,False,a0f1c2d0393b3d565a9f9f8ac72cc8c86513312d4a5ddce28e94b24fc41498a1,0
case_015,2,previous,7,grain_1.0,105390,1560458,0.2720394767820835,False,9b3cef88d225a846686874eacfa7f6632ecf9205adf7b2e6f0288d24621d7f3a,0
case_015,2,previous,8,directed_split,90808,249132,0.26341853477060795,False,6a333ba5485123de66ac899163ab3fa9420357a361c27a73d8f92151f1fa722d,0
case_015,2,previous,9,region_repartition_2_0,90808,249132,0.24533578380942345,False,04621dd47bee3ee83d7fa2cd584ed44d2ee112e91c4295559033800e7172d9b9,0
case_015,2,previous,10,grain_2.0,94156,1044220,0.24141351878643036,False,37d3df9dffd3d112f518007c8b5b518f1c6c97bbd33c25e9a5a49175ed8cffe8,0
case_015,2,previous,11,grain_0.25,122495,2845122,0.3471054770052433,False,41499891a52d996705813d46fb76c0186e58a8b1880b42df2c5149495f133f91,0
case_009,4,previous,0,single_task,153261,0,0.160259198397398,True,43f642acafcd916aaccfb1e2cc7dcc68b73c4306326c43d3c9ddb597b92f452e,0
case_009,4,previous,1,greedy,133987,1139016,1.734968999400735,False,afb78470075205d087507522b651aeb1df821fa2f9ae076d47cc52c2d8eb1af0,19274
case_009,4,previous,2,multilevel,138954,345962,1.514620829373598,False,79738edf44cb1ff6f2713633aaaeb4426df3dea9739714041dd3158db5335539,0
case_009,4,previous,3,grain_0.5,119656,1931966,2.079726353287697,False,b99e5758c3bc1434f474fd4669ab50fdd8c7a0ed00d55ed2a36b28cb01cb7f1e,14331
case_009,4,previous,4,directed_split,119792,1944254,1.4060393422842026,False,6d13355d236acd5ad4908db3e7c79dfbbe9000c3b074e345d769a24d05ec691f,0
case_009,4,previous,5,local_reschedule,119698,1931966,1.980047507211566,False,6f269b7a0a99b15d72b1044754da9056f9984c077332445595e0048eb49f79b2,0
case_009,4,previous,6,grain_1.0,127294,1481610,1.8700247071683407,False,ff02e7364efc702a0f3a115faf329e0726df1efc8fb1b7885bc93c68d97ccabf,0
case_009,4,previous,7,directed_split,118822,1944254,1.9881097450852394,False,d8d8770b1557d41e11dbb4d7a818af54f45ca4e0d3284f60a9d4fc8e62f2f247,834
case_009,4,previous,8,region_boundary_3778_0,118778,1943742,2.080508815124631,False,e7cb5773e7c0e5736408b63b28f0ec67befde496034bb912345269c8a20914db,44
case_009,4,previous,9,grain_2.0,133969,1139016,1.7119449358433485,False,0f4f40c4b2c53b0c27215f1eefd78ba98a298ed7b2d38fa1638f128200fa24d9,0
