case,cores,arm,makespan,bytes,reference,speedup,slots,official_calls,cache_hits,solve_seconds,replay_seconds,replay_equal,base_makespan
64,3,routed,13455,66186,19116,1.4207357859531773,12,10,2,3.0005087200552225,0.18272972851991653,True,13455
64,4,legacy,13083,41480,19116,1.461132767713827,12,10,2,2.7072656843811274,0.11064562574028969,True,13083
64,4,routed,10160,130956,19116,1.881496062992126,12,10,2,5.3481895588338375,0.22443837672472,True,10195
64,5,legacy,13092,41514,19116,1.46012832263978,12,10,2,2.020158877596259,0.12297582812607288,True,13092
64,5,routed,11391,159314,19116,1.6781669739267844,12,10,2,3.28034552000463,0.11912027560174465,True,11423
65,2,legacy,25517,13968,53068,2.0797115648391267,12,11,1,1.258891450241208,0.08447445370256901,True,25552
65,2,routed,25517,13968,53068,2.0797115648391267,12,11,1,2.0937529988586903,0.13815812766551971,True,25552
65,3,legacy,17964,27936,53068,2.9541304831885995,12,11,1,1.8724340964108706,0.16032418236136436,True,17964
65,3,routed,17964,27936,53068,2.9541304831885995,12,11,1,1.527837086468935,0.14335942640900612,True,17964
65,4,legacy,13800,41904,53068,3.8455072463768114,12,11,1,1.9341916684061289,0.14756430126726627,True,13800
65,4,routed,13800,41904,53068,3.8455072463768114,12,11,1,1.9549757447093725,0.15223869867622852,True,13800
65,5,legacy,11212,55872,53068,4.733143061006065,12,11,1,1.117120936512947,0.07522715255618095,True,11212
65,5,routed,11212,55872,53068,4.733143061006065,12,11,1,1.200159315019846,0.07785543985664845,True,11212
66,2,legacy,203504,1653418,359070,1.764437062662159,12,12,0,21.46607374586165,1.3985250778496265,True,203504
66,2,routed,203504,1653418,359070,1.764437062662159,12,12,0,25.544084621593356,1.6308455634862185,True,203504
66,3,legacy,146357,2500738,359070,2.4533845323421497,12,12,0,25.98298479989171,1.4482937846332788,True,146357
66,3,routed,146357,2500738,359070,2.4533845323421497,12,12,0,30.120429947972298,1.5469270590692759,True,146357
66,4,legacy,116226,3806464,359070,3.089412007640287,12,12,0,33.175538040697575,2.9143719244748354,True,116226
66,4,routed,116226,3806464,359070,3.089412007640287,12,12,0,31.69840524531901,2.187570385634899,True,116226
66,5,legacy,106067,3979388,359070,3.3853130568414302,12,12,0,35.1992099750787,2.6889232136309147,True,106067
66,5,routed,106067,3979388,359070,3.3853130568414302,12,12,0,37.07007556781173,2.0940071251243353,True,106067
67,2,legacy,32040130,215994240,63834834,1.9923400435641179,12,10,2,45.87679827213287,2.2541067376732826,True,32084984
67,2,routed,32040130,215994240,63834834,1.9923400435641179,12,10,2,46.13515216112137,2.5372708085924387,True,32084984
67,3,legacy,21255269,159238912,63834834,3.003247524178593,12,10,2,44.86561139859259,3.0790635980665684,True,21374767
67,3,routed,21255269,159238912,63834834,3.003247524178593,12,10,2,49.39602443575859,4.813302977010608,True,21374767
67,4,legacy,16409509,226600576,63834834,3.8901123732587,12,10,2,44.51321059837937,3.7331673931330442,True,16430577
67,4,routed,16409509,226600576,63834834,3.8901123732587,12,10,2,48.00099867768586,3.6256697047501802,True,16430577
67,5,legacy,13461153,229484544,63834834,4.742152028136074,12,10,2,48.3325214330107,2.7760939467698336,True,13477716
67,5,routed,13461153,229484544,63834834,4.742152028136074,12,10,2,50.47060839086771,3.8166720420122147,True,13477716
68,2,legacy,196346,1624576,362095,1.8441679484175895,12,12,0,20.373055193573236,1.3735275324434042,True,196346
68,2,routed,196346,1624576,362095,1.8441679484175895,12,12,0,26.04256276600063,2.2590010594576597,True,196346
68,3,legacy,180284,2355384,362095,2.0084699696035146,12,12,0,24.76690544001758,2.2735867518931627,True,180429
68,3,routed,180284,2355384,362095,2.0084699696035146,12,12,0,27.720454862341285,2.135703945532441,True,180429
68,4,legacy,181812,2502880,362095,1.9915902140672783,12,12,0,23.81947162374854,2.296448675915599,True,182346
68,4,routed,156990,2646854,362095,2.3064844894579273,12,12,0,28.304974736645818,1.2845692113041878,True,157101
68,5,legacy,175649,2825480,362095,2.061469180012411,12,12,0,48.037826439365745,2.119429113343358,True,175689
68,5,routed,158423,5510878,362095,2.285621405982717,12,12,0,49.70437039062381,1.9901535268872976,True,158423
69,2,legacy,17030,364198,25144,1.4764533176746917,12,10,2,2.5683020185679197,0.14804771356284618,True,17030
69,2,routed,17661,179494,25144,1.423701942132382,12,10,2,2.77284037694335,0.1254516150802374,True,17661
69,3,legacy,14179,325098,25144,1.7733267508286903,12,10,2,3.8539597652852535,0.26047529466450214,True,14179
69,3,routed,16631,278084,25144,1.511875413384643,12,10,2,1.932766506448388,0.125165032222867,True,16631
69,4,legacy,16804,460462,25144,1.49631040228517,12,10,2,4.922216475009918,0.15803018771111965,True,16828
69,4,routed,15620,361896,25144,1.609731113956466,12,10,2,2.1977352555841208,0.14105864614248276,True,16068
69,5,legacy,13147,433008,25144,1.9125275728303035,12,10,2,6.947291167452931,0.18465619906783104,True,13147
69,5,routed,16803,355242,25144,1.496399452478724,12,10,2,3.631953615695238,0.21710466966032982,True,16803
70,2,legacy,54493,129536,117300,2.152570054869433,12,10,2,1.9236547462642193,0.13845928385853767,True,56040
70,2,routed,54493,129536,117300,2.152570054869433,12,10,2,2.0028158593922853,0.12987062148749828,True,56040
70,3,legacy,39333,259072,117300,2.9822286629547707,12,11,1,2.2920587696135044,0.1365669798105955,True,39333
70,3,routed,39333,259072,117300,2.9822286629547707,12,11,1,1.7847362365573645,0.1391095109283924,True,39333
70,4,legacy,30080,333312,117300,3.8996010638297873,12,11,1,1.9092439711093903,0.140170780941844,True,30080
70,4,routed,30080,333312,117300,3.8996010638297873,12,11,1,1.9000803772360086,0.1415802463889122,True,30080
70,5,legacy,25374,449024,117300,4.622842279498699,12,11,1,2.2243308052420616,0.14005188085138798,True,25374
70,5,routed,25374,449024,117300,4.622842279498699,12,11,1,2.869774840772152,0.24963556043803692,True,25374
71,2,legacy,12313,171622,18919,1.5365061317306912,12,10,2,1.6236356347799301,0.08517903462052345,True,12313
71,2,routed,13765,173988,18919,1.3744278968398111,12,10,2,1.6097426153719425,0.16184226423501968,True,13836
71,3,legacy,9867,250696,18919,1.9174014391405696,12,10,2,2.050437116995454,0.09679919853806496,True,9892
71,3,routed,12869,234308,18919,1.47012199860129,12,10,2,1.5798202250152826,0.09563935548067093,True,12869
71,4,legacy,10732,223406,18919,1.762858740216176,12,10,2,2.404436504468322,0.10335918515920639,True,10732
71,4,routed,11417,208904,18919,1.6570903039327318,12,10,2,2.3540869653224945,0.08881468698382378,True,11417
71,5,legacy,10542,307214,18919,1.7946309998102827,12,10,2,2.462591776624322,0.09078625217080116,True,10641
71,5,routed,12234,253002,18919,1.546427987575609,12,10,2,1.4356042332947254,0.08046039380133152,True,12234
72,2,legacy,11836023,113724192,23897828,2.01907583315781,12,11,1,198.97727107815444,14.582066919654608,True,11836023
72,2,routed,11836023,113724192,23897828,2.01907583315781,12,11,1,185.40809995308518,19.319444354623556,True,11836023
72,3,legacy,7941294,120851232,23897828,3.009311580707124,12,11,1,197.1140769775957,14.806316614151001,True,7941294
72,3,routed,7941294,120851232,23897828,3.009311580707124,12,11,1,196.28839059360325,14.730712365359068,True,7941294
72,4,legacy,5965868,123071264,23897828,4.005758759664142,12,11,1,202.92946258559823,12.895889772102237,True,5965868
72,4,routed,5965868,123071264,23897828,4.005758759664142,12,11,1,204.60210726968944,12.956303721293807,True,5965868
72,5,legacy,4826156,77245216,23897828,4.951731357212656,12,11,1,244.41437991335988,13.2700579110533,True,4828978
72,5,routed,4826156,77245216,23897828,4.951731357212656,12,11,1,232.02844540402293,11.87689209729433,True,4828978
73,2,legacy,5294770,86179712,10081626,1.9040725092874666,12,10,2,16.9020875710994,1.6033756602555513,True,5341304
73,2,routed,5294770,86179712,10081626,1.9040725092874666,12,10,2,14.754406366497278,0.9621545858681202,True,5341304
73,3,legacy,3805931,134138624,10081626,2.648925059335022,12,10,2,18.518966145813465,1.4281794019043446,True,3805931
73,3,routed,3805931,134138624,10081626,2.648925059335022,12,10,2,17.12612014822662,1.6385410018265247,True,3805931
73,4,legacy,3295138,137012864,10081626,3.0595459127963687,12,10,2,19.232017202302814,1.7829329334199429,True,3295138
73,4,routed,3295138,137012864,10081626,3.0595459127963687,12,10,2,26.998975368216634,1.6534407418221235,True,3295138
73,5,legacy,2848898,94477312,10081626,3.538780960216898,12,10,2,23.290275229141116,1.0975796077400446,True,2849703
73,5,routed,2848898,94477312,10081626,3.538780960216898,12,10,2,22.631327694281936,1.7086928691715002,True,2849703
74,2,legacy,814840,3776512,1682239,2.064502233567326,12,11,1,13.429811641573906,1.3001765310764313,True,817477
74,2,routed,814840,3776512,1682239,2.064502233567326,12,11,1,14.95083499699831,0.7604748997837305,True,817477
74,3,legacy,542996,5619712,1682239,3.0980688623857264,12,11,1,14.37498378381133,0.7954492792487144,True,542996
74,3,routed,542996,5619712,1682239,3.0980688623857264,12,11,1,15.310070091858506,1.2932589575648308,True,542996
74,4,legacy,408908,6623232,1682239,4.113979183581637,12,11,1,15.144476842135191,0.7552998065948486,True,408936
74,4,routed,408908,6623232,1682239,4.113979183581637,12,11,1,14.175125194713473,1.1543092392385006,True,408936
74,5,legacy,328499,7151616,1682239,5.120986669670227,12,11,1,14.338177455589175,0.7184495590627193,True,328499
74,5,routed,328499,7151616,1682239,5.120986669670227,12,11,1,19.005439890548587,1.218898631632328,True,328499
75,2,legacy,785190,5071558,1441809,1.8362549191915332,12,10,2,47.70194949582219,3.674665743485093,True,785190
75,2,routed,754663,4745798,1441809,1.9105335759140172,12,10,2,47.402775056660175,3.05726701579988,True,754663
75,3,legacy,609229,9557580,1441809,2.366612554556661,12,10,2,59.92737224325538,3.31511302664876,True,609229
75,3,routed,557783,12507404,1441809,2.5848923326813473,12,10,2,65.55696990340948,3.736619472503662,True,558005
75,4,legacy,472706,9332210,1441809,3.050117832225527,12,10,2,56.89996041543782,3.738526612520218,True,472706
75,4,routed,462730,11096688,1441809,3.115875348475353,12,10,2,68.85652142390609,5.560429843142629,True,462730
75,5,legacy,434571,9737140,1441809,3.317775461317023,12,10,2,72.34744082763791,3.058003334328532,True,434575
75,5,routed,378054,12427608,1441809,3.8137647002809123,12,10,2,74.86069747246802,3.4875461235642433,True,378054
76,2,legacy,3065214,31095808,6185113,2.017840516192344,12,10,2,189.63865199498832,13.513295816257596,True,3065214
76,2,routed,3065214,31095808,6185113,2.017840516192344,12,10,2,172.26926030777395,13.493961175903678,True,3065214
76,3,legacy,2046322,17912832,6185113,3.0225511918456625,12,10,2,259.47306554578245,22.312333630397916,True,2046370
76,3,routed,2046322,17912832,6185113,3.0225511918456625,12,10,2,251.01820958033204,19.629649518057704,True,2046370
76,4,legacy,1527039,19563520,6185113,4.050396224326949,12,10,2,273.4864553399384,21.923966243863106,True,1527039
76,4,routed,1527039,19563520,6185113,4.050396224326949,12,10,2,272.70288669504225,18.410840947180986,True,1527039
76,5,legacy,1227673,22311936,6185113,5.038078543716446,12,11,1,309.76053239405155,21.87159958295524,True,1227673
76,5,routed,1227673,22311936,6185113,5.038078543716446,12,11,1,308.73399300314486,18.083938417956233,True,1227673
77,2,legacy,248734,57344,495320,1.9913642686564763,12,11,1,10.829047057777643,0.9067333377897739,True,248734
77,2,routed,248734,57344,495320,1.9913642686564763,12,11,1,14.790344264358282,1.2018963564187288,True,248734
77,3,legacy,168976,114688,495320,2.9313038538017233,12,11,1,12.464217655360699,1.1590250879526138,True,168976
77,3,routed,168976,114688,495320,2.9313038538017233,12,11,1,12.232443232089281,1.1513447612524033,True,168976
77,4,legacy,127832,114688,495320,3.8747731397459164,12,11,1,10.633387194946408,1.0813571959733963,True,127832
77,4,routed,127832,114688,495320,3.8747731397459164,12,11,1,10.237754572182894,0.672465106472373,True,127832
77,5,legacy,114837,172032,495320,4.313243989306582,12,11,1,12.55868755467236,1.1223863326013088,True,114837
77,5,routed,114837,172032,495320,4.313243989306582,12,11,1,12.095704477280378,0.6390992421656847,True,114837
78,2,legacy,1050081,2782080,2296143,2.1866341739351536,12,10,2,2.3453572392463684,0.1586606688797474,True,1050081
78,2,routed,1050081,2782080,2296143,2.1866341739351536,12,10,2,3.065792728215456,0.23067072592675686,True,1050081
78,3,legacy,718909,6965760,2296143,3.193927186890135,12,10,2,3.056618282571435,0.20200705714523792,True,718909
78,3,routed,718909,6965760,2296143,3.193927186890135,12,10,2,3.3612470868974924,0.1949515137821436,True,718909
78,4,legacy,540759,6950784,2296143,4.246148469096215,12,10,2,2.942328169941902,0.14810578152537346,True,544785
78,4,routed,540759,6950784,2296143,4.246148469096215,12,10,2,5.13099617138505,0.18243983387947083,True,544785
78,5,legacy,470359,10766304,2296143,4.8816818642781366,12,10,2,3.056492267176509,0.33416484482586384,True,470359
78,5,routed,470359,10766304,2296143,4.8816818642781366,12,10,2,5.123560888692737,0.18489037454128265,True,470359
79,2,legacy,15118882,194232320,31052251,2.053872171235942,12,10,2,144.66991714388132,12.616666248068213,True,15118882
79,2,routed,15118882,194232320,31052251,2.053872171235942,12,10,2,144.37658400274813,13.32354474440217,True,15118882
79,3,legacy,10181692,39960576,31052251,3.049812447675691,12,10,2,144.9311122391373,10.413430592045188,True,10181692
79,3,routed,10181692,39960576,31052251,3.049812447675691,12,10,2,127.7387541718781,10.687875850126147,True,10181692
79,4,legacy,7620379,31801344,31052251,4.074895881162866,12,10,2,120.25444062612951,8.171665726229548,True,7620379
79,4,routed,7620379,31801344,31052251,4.074895881162866,12,10,2,107.96303822286427,6.530340638011694,True,7620379
79,5,legacy,6063012,34084864,31052251,5.121588246897747,12,10,2,163.92306254059076,11.078936249017715,True,6063040
79,5,routed,6063012,34084864,31052251,5.121588246897747,12,10,2,149.22362110763788,6.797332087531686,True,6063040
80,2,legacy,145825,1675264,292138,2.0033464769415397,12,10,2,2.1727012507617474,0.17650959640741348,True,145825
80,2,routed,145825,1675264,292138,2.0033464769415397,12,10,2,2.2239841297268867,0.16611448302865028,True,145825
80,3,legacy,100325,3047424,292138,2.9119162721156244,12,8,4,2.0306781362742186,0.30520542524755,True,100325
80,3,routed,100325,3047424,292138,2.9119162721156244,12,8,4,2.9968250915408134,0.29547746293246746,True,100325
80,4,legacy,90584,2666496,292138,3.225050781594984,12,9,3,2.242388218641281,0.17782139405608177,True,91774
80,4,routed,90584,2666496,292138,3.225050781594984,12,9,3,2.7536895982921124,0.16331416741013527,True,91774
80,5,legacy,89345,3047424,292138,3.2697744697520847,12,9,3,2.706543432548642,0.16821596026420593,True,89345
80,5,routed,89345,3047424,292138,3.2697744697520847,12,9,3,2.404956666752696,0.17655583284795284,True,89345
81,2,legacy,76860,0,151795,1.9749544626593807,12,9,3,11.475726462900639,0.8291352931410074,True,76860
81,2,routed,76860,0,151795,1.9749544626593807,12,9,3,9.37413414940238,0.8927627969533205,True,76860
81,3,legacy,51943,0,151795,2.9223379473653814,12,9,3,9.796206219121814,1.1528907902538776,True,51943
81,3,routed,51943,0,151795,2.9223379473653814,12,9,3,10.101658906787634,1.1376942042261362,True,51943
81,4,legacy,39588,0,151795,3.834369000707285,12,9,3,9.235851492732763,0.6639437079429626,True,39588
81,4,routed,39588,0,151795,3.834369000707285,12,9,3,8.19960611499846,0.6250749472528696,True,39588
81,5,legacy,30943,0,151795,4.905632937982743,12,9,3,11.498293383046985,0.924712274223566,True,30943
81,5,routed,30943,0,151795,4.905632937982743,12,9,3,10.881218338385224,0.9710907768458128,True,30943
82,2,legacy,447167,2344454,721041,1.6124646943982897,12,10,2,17.019920263439417,0.9441043976694345,True,447167
82,2,routed,407535,3389668,721041,1.7692738047038905,12,10,2,17.77440968900919,1.2954858895391226,True,407535
82,3,legacy,312950,4231596,721041,2.304013420674229,12,10,2,19.423553358763456,1.0876596067100763,True,312950
82,3,routed,288553,5338828,721041,2.4988165085790133,12,10,2,31.81567015312612,1.579284155741334,True,288553
82,4,legacy,262440,6198774,721041,2.747450845907636,12,10,2,29.5031551849097,1.2191312331706285,True,262508
82,4,routed,235778,6420240,721041,3.058135194971541,12,10,2,34.80062962695956,1.9789846446365118,True,235778
82,5,legacy,238326,6507156,721041,3.0254399436066564,12,10,2,36.644530829042196,1.4200451392680407,True,238363
82,5,routed,206503,7708408,721041,3.491673244456497,12,10,2,36.553236957639456,1.5336143244057894,True,207058
83,2,legacy,442847,5589600,1057993,2.389071169049356,12,10,2,16.156801560893655,1.6960576474666595,True,442847
83,2,routed,442847,5589600,1057993,2.389071169049356,12,10,2,18.90741565823555,0.9467287622392178,True,442847
83,3,legacy,290664,5739712,1057993,3.639917568051083,12,10,2,13.963730065152049,0.9597604442387819,True,290664
83,3,routed,290664,5739712,1057993,3.639917568051083,12,10,2,18.675891196355224,1.3325221799314022,True,290664
83,4,legacy,220741,6471456,1057993,4.7929156794614505,12,10,2,16.11335227265954,0.896769892424345,True,221124
83,4,routed,220741,6471456,1057993,4.7929156794614505,12,10,2,14.342863192781806,0.8395240418612957,True,221124
83,5,legacy,201107,7741824,1057993,5.26084621619337,12,10,2,18.645896080881357,0.9113621320575476,True,202670
83,5,routed,201107,7741824,1057993,5.26084621619337,12,10,2,16.931840647011995,0.8955378830432892,True,202670
84,2,legacy,1175864,32004864,2507412,2.1323996652674118,12,9,3,87.20144139789045,9.349115170538425,True,1219928
84,2,routed,1175864,32004864,2507412,2.1323996652674118,12,9,3,76.6681776046753,7.905853606760502,True,1219928
84,3,legacy,836220,0,2507412,2.998507569778288,12,9,3,50.742656752467155,4.883568627759814,True,836220
84,3,routed,836220,0,2507412,2.998507569778288,12,9,3,40.37790288776159,4.560112409293652,True,836220
84,4,legacy,629028,0,2507412,3.986169137144928,12,8,4,34.87736851349473,3.1077929977327585,True,629028
84,4,routed,629028,0,2507412,3.986169137144928,12,8,4,35.62795883975923,3.5905532278120518,True,629028
84,5,legacy,503472,0,2507412,4.98024120507198,12,8,4,39.37731517478824,4.507415929809213,True,503472
84,5,routed,503472,0,2507412,4.98024120507198,12,8,4,33.97502884082496,4.964005183428526,True,503472
85,2,legacy,1905443,14318918,3187899,1.673048734598726,12,10,2,157.34543754160404,13.572282336652279,True,1905443
85,2,routed,1843091,17607566,3187899,1.729648183404943,12,10,2,223.88822858780622,14.694269036874175,True,1843091
85,3,legacy,1313959,19642220,3187899,2.4261784424019317,12,10,2,172.1453234832734,15.50088282302022,True,1313959
85,3,routed,1276351,31680716,3187899,2.497666394275556,12,10,2,272.14104317873716,19.877188378944993,True,1276351
85,4,legacy,1057229,23435890,3187899,3.0153344261271684,12,10,2,177.30183160491288,12.149423921480775,True,1057250
85,4,routed,995687,27902578,3187899,3.201707966459339,12,10,2,279.1528612803668,19.26774288713932,True,995901
85,5,legacy,931269,25615352,3187899,3.4231774063133207,12,10,2,195.45442590489984,13.28518178500235,True,931369
85,5,routed,890475,38398484,3187899,3.5799983155057693,12,10,2,326.7970541436225,21.548126047477126,True,890883
86,2,legacy,82748,1738694,118403,1.4308865471068788,12,10,2,27.850354209542274,1.8213628511875868,True,82748
86,2,routed,74609,1019206,118403,1.5869801230414562,12,10,2,15.887114128097892,1.3379476983100176,True,74609
86,3,legacy,63229,2197292,118403,1.8726059244966708,12,10,2,34.60027352720499,1.9605526067316532,True,63289
86,3,routed,64401,1574634,118403,1.8385273520597507,12,10,2,17.487630857154727,1.3776940442621708,True,64706
86,4,legacy,62299,2353614,118403,1.9005602016083725,12,10,2,33.27771828696132,1.4064125511795282,True,62341
86,4,routed,63006,1919826,118403,1.879233723772339,12,10,2,21.168597366660833,1.8536048792302608,True,63070
86,5,legacy,60402,2265748,118403,1.9602496606072646,12,10,2,40.2289214245975,1.314761070534587,True,60413
86,5,routed,65815,2223540,118403,1.7990275773000075,12,10,2,26.203321123495698,1.485168743878603,True,66164
87,2,legacy,1987606,10142208,3974071,1.999425942566082,12,10,2,150.2390452604741,11.678584981709719,True,1987606
87,2,routed,1987606,10142208,3974071,1.999425942566082,12,10,2,155.99896687082946,13.074909456074238,True,1987606
87,3,legacy,1374901,11036160,3974071,2.890441566338231,12,11,1,156.9825477246195,8.578025879338384,True,1374901
87,3,routed,1374901,11036160,3974071,2.890441566338231,12,11,1,148.81929381936789,11.769073404371738,True,1374901
87,4,legacy,1046846,12607488,3974071,3.796232683699417,12,11,1,158.52383885718882,13.316032476723194,True,1046846
87,4,routed,1046846,12607488,3974071,3.796232683699417,12,11,1,161.00842624343932,12.162655618041754,True,1046846
87,5,legacy,833349,12487680,3974071,4.768795546643723,12,11,1,165.7087624128908,10.23473152704537,True,833349
87,5,routed,833349,12487680,3974071,4.768795546643723,12,11,1,155.5245889890939,9.414811443537474,True,833349
88,2,legacy,132639,1032234,243623,1.8367373095394266,12,12,0,13.852930968627334,1.1302122715860605,True,132639
88,2,routed,132639,1032234,243623,1.8367373095394266,12,12,0,12.33056065440178,1.0991330668330193,True,132639
88,3,legacy,119844,2775376,243623,2.032834351323387,12,12,0,21.502847753465176,0.9468080773949623,True,119844
88,3,routed,122079,1572244,243623,1.9956175918872205,12,12,0,15.361251596361399,0.7143067121505737,True,122079
88,4,legacy,111860,2371926,243623,2.1779277668514214,12,12,0,22.287458576261997,1.182940848171711,True,111866
88,4,routed,112565,2028164,243623,2.1642873006707237,12,12,0,12.902344351634383,0.7221188489347696,True,112676
88,5,legacy,120762,2380788,243623,2.017381295440619,12,12,0,23.37641211040318,0.6731903292238712,True,120802
88,5,routed,112833,2034888,243623,2.1591467035353133,12,12,0,13.596811074763536,0.7049203868955374,True,113438
89,2,legacy,329513,1467520,693092,2.103382871085511,12,9,3,16.709886888042092,1.7989158518612385,True,329513
89,2,routed,329513,1467520,693092,2.103382871085511,12,9,3,22.231973370537162,1.4286385774612427,True,329513
89,3,legacy,225452,2429184,693092,3.074233096180118,12,9,3,18.193969639018178,1.0821470767259598,True,225462
89,3,routed,225452,2429184,693092,3.074233096180118,12,9,3,16.283635230734944,1.2053581718355417,True,225462
89,4,legacy,165365,1827200,693092,4.191285943216521,12,9,3,22.46865089610219,1.7388344872742891,True,165616
89,4,routed,165365,1827200,693092,4.191285943216521,12,9,3,27.76962674036622,1.05168442055583,True,165616
89,5,legacy,133148,2186320,693092,5.205425541502689,12,9,3,33.0339972358197,1.3455467000603676,True,133330
89,5,routed,133148,2186320,693092,5.205425541502689,12,9,3,27.53984199464321,1.6522441413253546,True,133330
90,2,legacy,470442,3196848,1178363,2.5047997415196774,12,10,2,6.95773901604116,0.5464501231908798,True,470442
90,2,routed,470442,3196848,1178363,2.5047997415196774,12,10,2,7.9370750561356544,0.4832033719867468,True,470442
90,3,legacy,342250,5523456,1178363,3.442989043097151,12,10,2,8.508744610473514,0.6312599871307611,True,342250
90,3,routed,342250,5523456,1178363,3.442989043097151,12,10,2,5.903238954022527,0.41534109599888325,True,342250
90,4,legacy,294798,7360608,1178363,3.9971879049382966,12,10,2,8.392800429835916,0.40322201885282993,True,295201
90,4,routed,294798,7360608,1178363,3.9971879049382966,12,10,2,7.5975759997963905,0.6286566145718098,True,295201
90,5,legacy,267434,7981056,1178363,4.406182459971432,12,10,2,10.870416356250644,0.6500068679451942,True,267434
90,5,routed,267434,7981056,1178363,4.406182459971432,12,10,2,8.767087746411562,0.5495542176067829,True,267434
91,2,legacy,4532609,52032556,9186769,2.0268170053935823,12,10,2,226.97708153538406,13.355693003162742,True,4532720
91,2,routed,4532609,52032556,9186769,2.0268170053935823,12,10,2,219.9636731557548,16.429783375933766,True,4532720
91,3,legacy,3042680,60113508,9186769,3.01930173399766,12,11,1,276.8794325403869,19.147537091746926,True,3042680
91,3,routed,3042680,60113508,9186769,3.01930173399766,12,11,1,260.3561372663826,15.23012469522655,True,3042680
91,4,legacy,2314443,67112896,9186769,3.969321776341003,12,10,2,252.92847309447825,13.436238285154104,True,2314443
91,4,routed,2314443,67112896,9186769,3.969321776341003,12,10,2,251.24552144482732,19.61792704090476,True,2314443
91,5,legacy,1872567,71035764,9186769,4.90597612795697,12,11,1,295.43159015476704,18.5756329074502,True,1872567
91,5,routed,1872567,71035764,9186769,4.90597612795697,12,11,1,291.68521579541266,16.7378040086478,True,1872567
92,2,legacy,2017778,10740320,4815554,2.3865628428895547,12,10,2,106.34473067708313,6.5172833278775215,True,2024405
92,2,routed,2017778,10740320,4815554,2.3865628428895547,12,10,2,113.76500244811177,5.681118872016668,True,2024405
92,3,legacy,1348585,21856448,4815554,3.5708197851822465,12,10,2,131.84110873937607,8.990840030834079,True,1354104
92,3,routed,1348585,21856448,4815554,3.5708197851822465,12,10,2,132.16342702507973,11.027167912572622,True,1354104
92,4,legacy,1018849,18053920,4815554,4.726464863782563,12,10,2,119.84157426469028,8.297992391511798,True,1027253
92,4,routed,1018849,18053920,4815554,4.726464863782563,12,10,2,121.31778393127024,6.783798761665821,True,1027253
92,5,legacy,826308,19945856,4815554,5.8277954467341475,12,9,3,129.61254283972085,7.508060581982136,True,830791
92,5,routed,826308,19945856,4815554,5.8277954467341475,12,9,3,139.9372634962201,9.40252286195755,True,830791
93,2,legacy,37827,8192,74205,1.9616940280751844,12,8,4,0.8261927515268326,0.14662394672632217,True,37827
93,2,routed,37827,8192,74205,1.9616940280751844,12,8,4,1.4596899654716253,0.14292064309120178,True,37827
93,3,legacy,25103,16384,74205,2.956021192686133,12,8,4,0.815522164106369,0.07488035596907139,True,25103
93,3,routed,25103,16384,74205,2.956021192686133,12,8,4,1.4239528086036444,0.09959676861763,True,25103
93,4,legacy,19779,24576,74205,3.751706355225239,12,8,4,0.9139672368764877,0.07396157644689083,True,19779
93,4,routed,19779,24576,74205,3.751706355225239,12,8,4,0.9242535885423422,0.1446167752146721,True,19779
93,5,legacy,15876,32768,74205,4.674036281179139,12,8,4,0.9144610371440649,0.11240912415087223,True,15876
93,5,routed,15876,32768,74205,4.674036281179139,12,8,4,1.022015929222107,0.08034145273268223,True,15876
94,2,legacy,47498,106272,94892,1.997810434123542,12,11,1,0.922113848850131,0.06609819270670414,True,47498
94,2,routed,47498,106272,94892,1.997810434123542,12,11,1,0.89220274053514,0.07066935300827026,True,47498
94,3,legacy,32728,212544,94892,2.8994133463700806,12,11,1,0.9036445282399654,0.07423515245318413,True,32728
94,3,routed,32728,212544,94892,2.8994133463700806,12,11,1,0.906126257032156,0.07370896637439728,True,32728
94,4,legacy,24668,318528,94892,3.846765039727582,12,11,1,1.0004199668765068,0.07565206103026867,True,24668
94,4,routed,24668,318528,94892,3.846765039727582,12,11,1,0.9860689230263233,0.07227715663611889,True,24668
94,5,legacy,21804,424800,94892,4.3520454962392225,12,11,1,1.0531249027699232,0.07506954669952393,True,21804
94,5,routed,21804,424800,94892,4.3520454962392225,12,11,1,1.0440949574112892,0.08038072101771832,True,21804
95,2,legacy,1042890,0,2084853,1.9991111238960964,12,9,3,12.448122456669807,1.577954052016139,True,1042890
95,2,routed,1042890,0,2084853,1.9991111238960964,12,9,3,13.460434762760997,1.0743315871804953,True,1042890
95,3,legacy,695775,0,2084853,2.9964471273040854,12,8,4,12.76258035749197,1.4942386280745268,True,695775
95,3,routed,695775,0,2084853,2.9964471273040854,12,8,4,12.970225995406508,1.0605401154607534,True,695775
95,4,legacy,524422,0,2084853,3.9755254356224565,12,8,4,9.782666338607669,0.9061456639319658,True,524422
95,4,routed,524422,0,2084853,3.9755254356224565,12,8,4,13.47062449529767,0.9277295116335154,True,524422
95,5,legacy,420852,0,2084853,4.953886401870491,12,8,4,13.800232082605362,1.5136689227074385,True,420852
95,5,routed,420852,0,2084853,4.953886401870491,12,8,4,11.89843307994306,1.4598554633557796,True,420852
96,2,legacy,42443,346520,84194,1.9836957802228872,12,11,1,3.412190644070506,0.1553355660289526,True,42443
96,2,routed,42443,346520,84194,1.9836957802228872,12,11,1,2.489608347415924,0.16660962253808975,True,42443
96,3,legacy,30876,123264,84194,2.726842855292136,12,12,0,2.3241381030529737,0.14454487338662148,True,30876
